,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,3920,472.0,1417,0.8925318761384335,0.7344950346636687,0.8058382156439511,0.8664597668326811,0.756071443253681,0.8159311036206531
1,discontinuous,42,,346,,0.10824742268041238,,,0.10946240034475328,
2,exact-meddra,3490,,673,,0.8383377372087437,,,0.8468320417583867,
3,negated,17,,15,,0.53125,,,0.5198412698412698,
4,non-meddra,430,,745,,0.3659574468085106,,,0.47140106736657944,
