ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
all,3925.0,484.0,1412.0,0.8902245407121796,0.7354318905752295,0.805458649702442,0.8705621201916321,0.7617090160179267,0.8218361949312877
discontinuous,52.0,0.0,336.0,1.0,0.13402061855670103,0.23636363636363636,,0.14554154995331464,
exact-meddra,3494.0,0.0,669.0,1.0,0.8392985827528224,0.9126289669583388,,0.8573068367353919,
negated,17.0,0.0,15.0,1.0,0.53125,0.6938775510204082,,0.5198412698412699,
non-meddra,431.0,0.0,744.0,1.0,0.3668085106382979,0.5367372353673724,,0.46144020450961964,
