,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,3967,468.0,1370,0.8944757609921082,0.7433014802323402,0.8119115841178879,0.8791634329954898,0.7749560295651052,0.8157475074494096
1,discontinuous,54,,334,,0.13917525773195877,,,0.12641438626732743,
2,exact-meddra,3528,,635,,0.8474657698774922,,,0.8710720329555147,
3,negated,19,,13,,0.59375,,,0.5476190476190477,
4,non-meddra,439,,736,,0.37361702127659574,,,0.47134722444043076,
