,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,2816,390.0,2521,0.8783530879600748,0.5276372493910436,0.6592531897459908,0.8483899217679266,0.6128899467614719,0.6853669962923072
1,discontinuous,29,,359,,0.07474226804123711,,,0.094876104287869,
2,exact-meddra,2494,,1669,,0.5990871967331252,,,0.6942438744037461,
3,negated,12,,20,,0.375,,,0.39285714285714285,
4,non-meddra,322,,853,,0.27404255319148935,,,0.3748187466001972,
