,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,3864,529.0,1473,0.8795811518324608,0.7240022484541877,0.7942446043165468,0.8567477600451624,0.7561059158420574,0.8025781147758392
1,discontinuous,49,,339,,0.12628865979381443,,,0.16905049199166844,
2,exact-meddra,3423,,740,,0.8222435743454239,,,0.8427923013638295,
3,negated,14,,18,,0.4375,,,0.40873015873015867,
4,non-meddra,441,,734,,0.3753191489361702,,,0.47964852611613906,
