,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
831,POTIGA,boxed warnings,exact-meddra,1,8,1.0,,0.0,,1.0,
832,POTIGA,boxed warnings,non-meddra,7,8,0.0,,7.0,,0.0,
833,POTIGA,boxed warnings,negated,1,8,0.0,,1.0,,0.0,
834,POTIGA,boxed warnings,discontinuous,2,8,0.0,,2.0,,0.0,
835,POTIGA,all-concat,all,107,124,82.0,31.0,25.0,0.7256637168141593,0.7663551401869159,0.7454545454545454
836,POTIGA,all-concat,exact-meddra,67,124,65.0,,2.0,,0.9701492537313433,
837,POTIGA,all-concat,non-meddra,40,124,17.0,,23.0,,0.425,
838,POTIGA,all-concat,negated,3,124,2.0,,1.0,,0.6666666666666666,
839,POTIGA,all-concat,discontinuous,17,124,11.0,,6.0,,0.6470588235294118,
840,TUDORZA,adverse reactions,all,28,53,28.0,12.0,0.0,0.7,1.0,0.8235294117647058
841,TUDORZA,adverse reactions,exact-meddra,22,53,22.0,,0.0,,1.0,
842,TUDORZA,adverse reactions,non-meddra,6,53,6.0,,0.0,,1.0,
843,TUDORZA,adverse reactions,negated,0,53,0.0,,0.0,,,
844,TUDORZA,adverse reactions,discontinuous,2,53,2.0,,0.0,,1.0,
845,TUDORZA,warnings and precautions,all,14,38,14.0,17.0,0.0,0.45161290322580644,1.0,0.6222222222222222
846,TUDORZA,warnings and precautions,exact-meddra,7,38,7.0,,0.0,,1.0,
847,TUDORZA,warnings and precautions,non-meddra,7,38,7.0,,0.0,,1.0,
848,TUDORZA,warnings and precautions,negated,0,38,0.0,,0.0,,,
849,TUDORZA,warnings and precautions,discontinuous,2,38,2.0,,0.0,,1.0,
850,TUDORZA,boxed warnings,all,0,0,,,,,,
851,TUDORZA,boxed warnings,exact-meddra,0,0,,,,,,
852,TUDORZA,boxed warnings,non-meddra,0,0,,,,,,
853,TUDORZA,boxed warnings,negated,0,0,,,,,,
854,TUDORZA,boxed warnings,discontinuous,0,0,,,,,,
855,TUDORZA,all-concat,all,29,68,29.0,27.0,0.0,0.5178571428571429,1.0,0.6823529411764707
856,TUDORZA,all-concat,exact-meddra,22,68,22.0,,0.0,,1.0,
857,TUDORZA,all-concat,non-meddra,7,68,7.0,,0.0,,1.0,
858,TUDORZA,all-concat,negated,0,68,0.0,,0.0,,,
859,TUDORZA,all-concat,discontinuous,2,68,2.0,,0.0,,1.0,
860,PROMACTA,adverse reactions,all,66,87,55.0,14.0,11.0,0.7971014492753623,0.8333333333333334,0.8148148148148148
861,PROMACTA,adverse reactions,exact-meddra,52,87,52.0,,0.0,,1.0,
862,PROMACTA,adverse reactions,non-meddra,14,87,3.0,,11.0,,0.21428571428571427,
863,PROMACTA,adverse reactions,negated,0,87,0.0,,0.0,,,
864,PROMACTA,adverse reactions,discontinuous,2,87,0.0,,2.0,,0.0,
865,PROMACTA,warnings and precautions,all,25,41,16.0,20.0,9.0,0.4444444444444444,0.64,0.5245901639344263
866,PROMACTA,warnings and precautions,exact-meddra,11,41,11.0,,0.0,,1.0,
867,PROMACTA,warnings and precautions,non-meddra,14,41,5.0,,9.0,,0.35714285714285715,
868,PROMACTA,warnings and precautions,negated,1,41,0.0,,1.0,,0.0,
869,PROMACTA,warnings and precautions,discontinuous,6,41,2.0,,4.0,,0.3333333333333333,
870,PROMACTA,boxed warnings,all,1,5,1.0,4.0,0.0,0.2,1.0,0.33333333333333337
871,PROMACTA,boxed warnings,exact-meddra,1,5,1.0,,0.0,,1.0,
872,PROMACTA,boxed warnings,non-meddra,0,5,0.0,,0.0,,,
873,PROMACTA,boxed warnings,negated,0,5,0.0,,0.0,,,
874,PROMACTA,boxed warnings,discontinuous,0,5,0.0,,0.0,,,
875,PROMACTA,all-concat,all,82,106,65.0,24.0,17.0,0.7303370786516854,0.7926829268292683,0.760233918128655
876,PROMACTA,all-concat,exact-meddra,56,106,56.0,,0.0,,1.0,
877,PROMACTA,all-concat,non-meddra,26,106,9.0,,17.0,,0.34615384615384615,
878,PROMACTA,all-concat,negated,1,106,0.0,,1.0,,0.0,
879,PROMACTA,all-concat,discontinuous,7,106,2.0,,5.0,,0.2857142857142857,
880,INLYTA,adverse reactions,all,79,96,74.0,5.0,5.0,0.9367088607594937,0.9367088607594937,0.9367088607594937
881,INLYTA,adverse reactions,exact-meddra,66,96,66.0,,0.0,,1.0,
882,INLYTA,adverse reactions,non-meddra,13,96,8.0,,5.0,,0.6153846153846154,
883,INLYTA,adverse reactions,negated,0,96,0.0,,0.0,,,
884,INLYTA,adverse reactions,discontinuous,3,96,2.0,,1.0,,0.6666666666666666,
885,INLYTA,warnings and precautions,all,49,69,39.0,18.0,10.0,0.6842105263157895,0.7959183673469388,0.7358490566037734
886,INLYTA,warnings and precautions,exact-meddra,31,69,30.0,,1.0,,0.967741935483871,
887,INLYTA,warnings and precautions,non-meddra,18,69,9.0,,9.0,,0.5,
888,INLYTA,warnings and precautions,negated,0,69,0.0,,0.0,,,
889,INLYTA,warnings and precautions,discontinuous,6,69,3.0,,3.0,,0.5,
890,INLYTA,boxed warnings,all,0,0,,,,,,
891,INLYTA,boxed warnings,exact-meddra,0,0,,,,,,
892,INLYTA,boxed warnings,non-meddra,0,0,,,,,,
893,INLYTA,boxed warnings,negated,0,0,,,,,,
894,INLYTA,boxed warnings,discontinuous,0,0,,,,,,
895,INLYTA,all-concat,all,113,139,99.0,18.0,14.0,0.8461538461538461,0.8761061946902655,0.8608695652173913
896,INLYTA,all-concat,exact-meddra,85,139,84.0,,1.0,,0.9882352941176471,
897,INLYTA,all-concat,non-meddra,28,139,15.0,,13.0,,0.5357142857142857,
898,INLYTA,all-concat,negated,0,139,0.0,,0.0,,,
899,INLYTA,all-concat,discontinuous,9,139,5.0,,4.0,,0.5555555555555556,
900,NORTHERA,adverse reactions,all,15,34,15.0,13.0,0.0,0.5357142857142857,1.0,0.6976744186046512
901,NORTHERA,adverse reactions,exact-meddra,9,34,9.0,,0.0,,1.0,
902,NORTHERA,adverse reactions,non-meddra,6,34,6.0,,0.0,,1.0,
903,NORTHERA,adverse reactions,negated,0,34,0.0,,0.0,,,
904,NORTHERA,adverse reactions,discontinuous,3,34,3.0,,0.0,,1.0,
905,NORTHERA,warnings and precautions,all,18,27,15.0,5.0,3.0,0.75,0.8333333333333334,0.7894736842105262
906,NORTHERA,warnings and precautions,exact-meddra,8,27,7.0,,1.0,,0.875,
907,NORTHERA,warnings and precautions,non-meddra,10,27,8.0,,2.0,,0.8,
908,NORTHERA,warnings and precautions,negated,0,27,0.0,,0.0,,,
909,NORTHERA,warnings and precautions,discontinuous,3,27,3.0,,0.0,,1.0,
910,NORTHERA,boxed warnings,all,1,4,1.0,1.0,0.0,0.5,1.0,0.6666666666666666
911,NORTHERA,boxed warnings,exact-meddra,0,4,0.0,,0.0,,,
912,NORTHERA,boxed warnings,non-meddra,1,4,1.0,,0.0,,1.0,
913,NORTHERA,boxed warnings,negated,0,4,0.0,,0.0,,,
914,NORTHERA,boxed warnings,discontinuous,0,4,0.0,,0.0,,,
915,NORTHERA,all-concat,all,27,49,24.0,16.0,3.0,0.6,0.8888888888888888,0.7164179104477612
916,NORTHERA,all-concat,exact-meddra,15,49,14.0,,1.0,,0.9333333333333333,
917,NORTHERA,all-concat,non-meddra,12,49,10.0,,2.0,,0.8333333333333334,
918,NORTHERA,all-concat,negated,0,49,0.0,,0.0,,,
919,NORTHERA,all-concat,discontinuous,3,49,3.0,,0.0,,1.0,
920,JARDIANCE,adverse reactions,all,61,83,56.0,20.0,5.0,0.7368421052631579,0.9180327868852459,0.8175182481751824
921,JARDIANCE,adverse reactions,exact-meddra,40,83,40.0,,0.0,,1.0,
922,JARDIANCE,adverse reactions,non-meddra,21,83,16.0,,5.0,,0.7619047619047619,
923,JARDIANCE,adverse reactions,negated,0,83,0.0,,0.0,,,
924,JARDIANCE,adverse reactions,discontinuous,3,83,3.0,,0.0,,1.0,
925,JARDIANCE,warnings and precautions,all,13,23,10.0,12.0,3.0,0.45454545454545453,0.7692307692307693,0.5714285714285714
926,JARDIANCE,warnings and precautions,exact-meddra,3,23,3.0,,0.0,,1.0,
927,JARDIANCE,warnings and precautions,non-meddra,10,23,7.0,,3.0,,0.7,
928,JARDIANCE,warnings and precautions,negated,0,23,0.0,,0.0,,,
929,JARDIANCE,warnings and precautions,discontinuous,0,23,0.0,,0.0,,,
930,JARDIANCE,boxed warnings,all,0,0,,,,,,
931,JARDIANCE,boxed warnings,exact-meddra,0,0,,,,,,
932,JARDIANCE,boxed warnings,non-meddra,0,0,,,,,,
933,JARDIANCE,boxed warnings,negated,0,0,,,,,,
934,JARDIANCE,boxed warnings,discontinuous,0,0,,,,,,
935,JARDIANCE,all-concat,all,68,88,61.0,23.0,7.0,0.7261904761904762,0.8970588235294118,0.8026315789473685
936,JARDIANCE,all-concat,exact-meddra,41,88,41.0,,0.0,,1.0,
937,JARDIANCE,all-concat,non-meddra,27,88,20.0,,7.0,,0.7407407407407407,
938,JARDIANCE,all-concat,negated,0,88,0.0,,0.0,,,
939,JARDIANCE,all-concat,discontinuous,3,88,3.0,,0.0,,1.0,
940,FANAPT,adverse reactions,all,131,193,130.0,22.0,1.0,0.8552631578947368,0.9923664122137404,0.9187279151943464
941,FANAPT,adverse reactions,exact-meddra,125,193,125.0,,0.0,,1.0,
942,FANAPT,adverse reactions,non-meddra,6,193,5.0,,1.0,,0.8333333333333334,
943,FANAPT,adverse reactions,negated,0,193,0.0,,0.0,,,
944,FANAPT,adverse reactions,discontinuous,7,193,7.0,,0.0,,1.0,
945,FANAPT,warnings and precautions,all,69,148,52.0,83.0,17.0,0.3851851851851852,0.7536231884057971,0.5098039215686275
946,FANAPT,warnings and precautions,exact-meddra,38,148,36.0,,2.0,,0.9473684210526315,
947,FANAPT,warnings and precautions,non-meddra,31,148,16.0,,15.0,,0.5161290322580645,
948,FANAPT,warnings and precautions,negated,0,148,0.0,,0.0,,,
949,FANAPT,warnings and precautions,discontinuous,5,148,2.0,,3.0,,0.4,
950,FANAPT,boxed warnings,all,6,9,5.0,5.0,1.0,0.5,0.8333333333333334,0.625
951,FANAPT,boxed warnings,exact-meddra,4,9,4.0,,0.0,,1.0,
952,FANAPT,boxed warnings,non-meddra,2,9,1.0,,1.0,,0.5,
953,FANAPT,boxed warnings,negated,0,9,0.0,,0.0,,,
954,FANAPT,boxed warnings,discontinuous,0,9,0.0,,0.0,,,
955,FANAPT,all-concat,all,196,314,177.0,90.0,19.0,0.6629213483146067,0.9030612244897959,0.7645788336933046
956,FANAPT,all-concat,exact-meddra,157,314,155.0,,2.0,,0.9872611464968153,
957,FANAPT,all-concat,non-meddra,39,314,22.0,,17.0,,0.5641025641025641,
958,FANAPT,all-concat,negated,0,314,0.0,,0.0,,,
959,FANAPT,all-concat,discontinuous,12,314,9.0,,3.0,,0.75,
960,TANZEUM,adverse reactions,all,44,85,40.0,30.0,4.0,0.5714285714285714,0.9090909090909091,0.7017543859649122
961,TANZEUM,adverse reactions,exact-meddra,29,85,29.0,,0.0,,1.0,
962,TANZEUM,adverse reactions,non-meddra,15,85,11.0,,4.0,,0.7333333333333333,
963,TANZEUM,adverse reactions,negated,1,85,1.0,,0.0,,1.0,
964,TANZEUM,adverse reactions,discontinuous,3,85,2.0,,1.0,,0.6666666666666666,
965,TANZEUM,warnings and precautions,all,17,43,15.0,29.0,2.0,0.3409090909090909,0.8823529411764706,0.4918032786885246
966,TANZEUM,warnings and precautions,exact-meddra,12,43,12.0,,0.0,,1.0,
967,TANZEUM,warnings and precautions,non-meddra,5,43,3.0,,2.0,,0.6,
968,TANZEUM,warnings and precautions,negated,0,43,0.0,,0.0,,,
969,TANZEUM,warnings and precautions,discontinuous,0,43,0.0,,0.0,,,
970,TANZEUM,boxed warnings,all,3,14,2.0,10.0,1.0,0.16666666666666666,0.6666666666666666,0.26666666666666666
971,TANZEUM,boxed warnings,exact-meddra,0,14,0.0,,0.0,,,
972,TANZEUM,boxed warnings,non-meddra,3,14,2.0,,1.0,,0.6666666666666666,
973,TANZEUM,boxed warnings,negated,0,14,0.0,,0.0,,,
974,TANZEUM,boxed warnings,discontinuous,0,14,0.0,,0.0,,,
975,TANZEUM,all-concat,all,54,111,48.0,51.0,6.0,0.48484848484848486,0.8888888888888888,0.6274509803921569
976,TANZEUM,all-concat,exact-meddra,35,111,35.0,,0.0,,1.0,
977,TANZEUM,all-concat,non-meddra,19,111,13.0,,6.0,,0.6842105263157895,
978,TANZEUM,all-concat,negated,1,111,1.0,,0.0,,1.0,
979,TANZEUM,all-concat,discontinuous,3,111,2.0,,1.0,,0.6666666666666666,
980,EYLEA,adverse reactions,all,25,47,24.0,11.0,1.0,0.6857142857142857,0.96,0.7999999999999999
981,EYLEA,adverse reactions,exact-meddra,20,47,20.0,,0.0,,1.0,
982,EYLEA,adverse reactions,non-meddra,5,47,4.0,,1.0,,0.8,
983,EYLEA,adverse reactions,negated,0,47,0.0,,0.0,,,
984,EYLEA,adverse reactions,discontinuous,0,47,0.0,,0.0,,,
985,EYLEA,warnings and precautions,all,7,14,6.0,8.0,1.0,0.42857142857142855,0.8571428571428571,0.5714285714285714
986,EYLEA,warnings and precautions,exact-meddra,1,14,1.0,,0.0,,1.0,
987,EYLEA,warnings and precautions,non-meddra,6,14,5.0,,1.0,,0.8333333333333334,
988,EYLEA,warnings and precautions,negated,1,14,1.0,,0.0,,1.0,
989,EYLEA,warnings and precautions,discontinuous,0,14,0.0,,0.0,,,
990,EYLEA,boxed warnings,all,0,0,,,,,,
991,EYLEA,boxed warnings,exact-meddra,0,0,,,,,,
992,EYLEA,boxed warnings,non-meddra,0,0,,,,,,
993,EYLEA,boxed warnings,negated,0,0,,,,,,
994,EYLEA,boxed warnings,discontinuous,0,0,,,,,,
995,EYLEA,all-concat,all,29,52,27.0,16.0,2.0,0.627906976744186,0.9310344827586207,0.7499999999999999
996,EYLEA,all-concat,exact-meddra,20,52,20.0,,0.0,,1.0,
997,EYLEA,all-concat,non-meddra,9,52,7.0,,2.0,,0.7777777777777778,
998,EYLEA,all-concat,negated,1,52,1.0,,0.0,,1.0,
999,EYLEA,all-concat,discontinuous,0,52,0.0,,0.0,,,
1000,JEVTANA,adverse reactions,all,58,83,51.0,18.0,7.0,0.7391304347826086,0.8793103448275862,0.8031496062992126
1001,JEVTANA,adverse reactions,exact-meddra,43,83,43.0,,0.0,,1.0,
1002,JEVTANA,adverse reactions,non-meddra,15,83,8.0,,7.0,,0.5333333333333333,
1003,JEVTANA,adverse reactions,negated,1,83,1.0,,0.0,,1.0,
1004,JEVTANA,adverse reactions,discontinuous,0,83,0.0,,0.0,,,
1005,JEVTANA,warnings and precautions,all,38,65,33.0,26.0,5.0,0.559322033898305,0.868421052631579,0.6804123711340205
1006,JEVTANA,warnings and precautions,exact-meddra,27,65,27.0,,0.0,,1.0,
1007,JEVTANA,warnings and precautions,non-meddra,11,65,6.0,,5.0,,0.5454545454545454,
1008,JEVTANA,warnings and precautions,negated,1,65,1.0,,0.0,,1.0,
1009,JEVTANA,warnings and precautions,discontinuous,2,65,2.0,,0.0,,1.0,
1010,JEVTANA,boxed warnings,all,9,14,9.0,4.0,0.0,0.6923076923076923,1.0,0.8181818181818181
1011,JEVTANA,boxed warnings,exact-meddra,6,14,6.0,,0.0,,1.0,
1012,JEVTANA,boxed warnings,non-meddra,3,14,3.0,,0.0,,1.0,
1013,JEVTANA,boxed warnings,negated,0,14,0.0,,0.0,,,
1014,JEVTANA,boxed warnings,discontinuous,0,14,0.0,,0.0,,,
1015,JEVTANA,all-concat,all,77,119,67.0,37.0,10.0,0.6442307692307693,0.8701298701298701,0.7403314917127072
1016,JEVTANA,all-concat,exact-meddra,56,119,56.0,,0.0,,1.0,
1017,JEVTANA,all-concat,non-meddra,21,119,11.0,,10.0,,0.5238095238095238,
1018,JEVTANA,all-concat,negated,1,119,1.0,,0.0,,1.0,
1019,JEVTANA,all-concat,discontinuous,2,119,2.0,,0.0,,1.0,
1020,YERVOY,adverse reactions,all,35,61,31.0,17.0,4.0,0.6458333333333334,0.8857142857142857,0.7469879518072288
1021,YERVOY,adverse reactions,exact-meddra,25,61,25.0,,0.0,,1.0,
1022,YERVOY,adverse reactions,non-meddra,10,61,6.0,,4.0,,0.6,
1023,YERVOY,adverse reactions,negated,0,61,0.0,,0.0,,,
1024,YERVOY,adverse reactions,discontinuous,0,61,0.0,,0.0,,,
1025,YERVOY,warnings and precautions,all,76,106,66.0,22.0,10.0,0.75,0.868421052631579,0.8048780487804879
1026,YERVOY,warnings and precautions,exact-meddra,50,106,50.0,,0.0,,1.0,
1027,YERVOY,warnings and precautions,non-meddra,26,106,16.0,,10.0,,0.6153846153846154,
1028,YERVOY,warnings and precautions,negated,0,106,0.0,,0.0,,,
1029,YERVOY,warnings and precautions,discontinuous,5,106,0.0,,5.0,,0.0,
1030,YERVOY,boxed warnings,all,9,16,6.0,6.0,3.0,0.5,0.6666666666666666,0.5714285714285715
1031,YERVOY,boxed warnings,exact-meddra,5,16,5.0,,0.0,,1.0,
1032,YERVOY,boxed warnings,non-meddra,4,16,1.0,,3.0,,0.25,
1033,YERVOY,boxed warnings,negated,0,16,0.0,,0.0,,,
1034,YERVOY,boxed warnings,discontinuous,0,16,0.0,,0.0,,,
1035,YERVOY,all-concat,all,92,139,81.0,35.0,11.0,0.6982758620689655,0.8804347826086957,0.7788461538461539
1036,YERVOY,all-concat,exact-meddra,63,139,63.0,,0.0,,1.0,
1037,YERVOY,all-concat,non-meddra,29,139,18.0,,11.0,,0.6206896551724138,
1038,YERVOY,all-concat,negated,0,139,0.0,,0.0,,,
1039,YERVOY,all-concat,discontinuous,5,139,0.0,,5.0,,0.0,
1040,FARXIGA,adverse reactions,all,86,101,80.0,15.0,6.0,0.8421052631578947,0.9302325581395349,0.8839779005524862
1041,FARXIGA,adverse reactions,exact-meddra,48,101,48.0,,0.0,,1.0,
1042,FARXIGA,adverse reactions,non-meddra,38,101,32.0,,6.0,,0.8421052631578947,
1043,FARXIGA,adverse reactions,negated,0,101,0.0,,0.0,,,
1044,FARXIGA,adverse reactions,discontinuous,11,101,10.0,,1.0,,0.9090909090909091,
1045,FARXIGA,warnings and precautions,all,13,27,9.0,17.0,4.0,0.34615384615384615,0.6923076923076923,0.46153846153846156
1046,FARXIGA,warnings and precautions,exact-meddra,3,27,3.0,,0.0,,1.0,
1047,FARXIGA,warnings and precautions,non-meddra,10,27,6.0,,4.0,,0.6,
1048,FARXIGA,warnings and precautions,negated,0,27,0.0,,0.0,,,
1049,FARXIGA,warnings and precautions,discontinuous,1,27,0.0,,1.0,,0.0,
1050,FARXIGA,boxed warnings,all,0,0,,,,,,
1051,FARXIGA,boxed warnings,exact-meddra,0,0,,,,,,
1052,FARXIGA,boxed warnings,non-meddra,0,0,,,,,,
1053,FARXIGA,boxed warnings,negated,0,0,,,,,,
1054,FARXIGA,boxed warnings,discontinuous,0,0,,,,,,
1055,FARXIGA,all-concat,all,94,108,85.0,20.0,9.0,0.8095238095238095,0.9042553191489362,0.8542713567839195
1056,FARXIGA,all-concat,exact-meddra,48,108,48.0,,0.0,,1.0,
1057,FARXIGA,all-concat,non-meddra,46,108,37.0,,9.0,,0.8043478260869565,
1058,FARXIGA,all-concat,negated,0,108,0.0,,0.0,,,
1059,FARXIGA,all-concat,discontinuous,12,108,10.0,,2.0,,0.8333333333333334,
1060,PICATO,adverse reactions,all,36,38,26.0,4.0,10.0,0.8666666666666667,0.7222222222222222,0.7878787878787877
1061,PICATO,adverse reactions,exact-meddra,19,38,18.0,,1.0,,0.9473684210526315,
1062,PICATO,adverse reactions,non-meddra,17,38,8.0,,9.0,,0.47058823529411764,
1063,PICATO,adverse reactions,negated,0,38,0.0,,0.0,,,
1064,PICATO,adverse reactions,discontinuous,18,38,8.0,,10.0,,0.4444444444444444,
1065,PICATO,warnings and precautions,all,23,31,20.0,5.0,3.0,0.8,0.8695652173913043,0.8333333333333333
1066,PICATO,warnings and precautions,exact-meddra,8,31,8.0,,0.0,,1.0,
1067,PICATO,warnings and precautions,non-meddra,15,31,12.0,,3.0,,0.8,
1068,PICATO,warnings and precautions,negated,0,31,0.0,,0.0,,,
1069,PICATO,warnings and precautions,discontinuous,11,31,8.0,,3.0,,0.7272727272727273,
1070,PICATO,boxed warnings,all,0,0,,,,,,
1071,PICATO,boxed warnings,exact-meddra,0,0,,,,,,
1072,PICATO,boxed warnings,non-meddra,0,0,,,,,,
1073,PICATO,boxed warnings,negated,0,0,,,,,,
1074,PICATO,boxed warnings,discontinuous,0,0,,,,,,
1075,PICATO,all-concat,all,47,45,37.0,7.0,10.0,0.8409090909090909,0.7872340425531915,0.8131868131868133
1076,PICATO,all-concat,exact-meddra,21,45,20.0,,1.0,,0.9523809523809523,
1077,PICATO,all-concat,non-meddra,26,45,17.0,,9.0,,0.6538461538461539,
1078,PICATO,all-concat,negated,0,45,0.0,,0.0,,,
1079,PICATO,all-concat,discontinuous,25,45,15.0,,10.0,,0.6,
1080,PRISTIQ,adverse reactions,all,86,115,82.0,14.0,4.0,0.8541666666666666,0.9534883720930233,0.9010989010989011
1081,PRISTIQ,adverse reactions,exact-meddra,66,115,66.0,,0.0,,1.0,
1082,PRISTIQ,adverse reactions,non-meddra,20,115,16.0,,4.0,,0.8,
1083,PRISTIQ,adverse reactions,negated,0,115,0.0,,0.0,,,
1084,PRISTIQ,adverse reactions,discontinuous,9,115,8.0,,1.0,,0.8888888888888888,
1085,PRISTIQ,warnings and precautions,all,65,123,61.0,60.0,4.0,0.5041322314049587,0.9384615384615385,0.6559139784946236
1086,PRISTIQ,warnings and precautions,exact-meddra,46,123,46.0,,0.0,,1.0,
1087,PRISTIQ,warnings and precautions,non-meddra,19,123,15.0,,4.0,,0.7894736842105263,
1088,PRISTIQ,warnings and precautions,negated,2,123,2.0,,0.0,,1.0,
1089,PRISTIQ,warnings and precautions,discontinuous,1,123,1.0,,0.0,,1.0,
1090,PRISTIQ,boxed warnings,all,2,2,0.0,2.0,2.0,0.0,0.0,
1091,PRISTIQ,boxed warnings,exact-meddra,0,2,0.0,,0.0,,,
1092,PRISTIQ,boxed warnings,non-meddra,2,2,0.0,,2.0,,0.0,
1093,PRISTIQ,boxed warnings,negated,1,2,0.0,,1.0,,0.0,
1094,PRISTIQ,boxed warnings,discontinuous,1,2,0.0,,1.0,,0.0,
1095,PRISTIQ,all-concat,all,128,202,123.0,65.0,5.0,0.6542553191489362,0.9609375,0.7784810126582279
1096,PRISTIQ,all-concat,exact-meddra,92,202,92.0,,0.0,,1.0,
1097,PRISTIQ,all-concat,non-meddra,36,202,31.0,,5.0,,0.8611111111111112,
1098,PRISTIQ,all-concat,negated,3,202,3.0,,0.0,,1.0,
1099,PRISTIQ,all-concat,discontinuous,10,202,10.0,,0.0,,1.0,
1100,STRIBILD,adverse reactions,all,99,123,89.0,18.0,10.0,0.8317757009345794,0.898989898989899,0.8640776699029127
1101,STRIBILD,adverse reactions,exact-meddra,59,123,59.0,,0.0,,1.0,
1102,STRIBILD,adverse reactions,non-meddra,40,123,30.0,,10.0,,0.75,
1103,STRIBILD,adverse reactions,negated,0,123,0.0,,0.0,,,
1104,STRIBILD,adverse reactions,discontinuous,18,123,14.0,,4.0,,0.7777777777777778,
1105,STRIBILD,warnings and precautions,all,50,76,38.0,27.0,12.0,0.5846153846153846,0.76,0.6608695652173914
1106,STRIBILD,warnings and precautions,exact-meddra,22,76,22.0,,0.0,,1.0,
1107,STRIBILD,warnings and precautions,non-meddra,28,76,16.0,,12.0,,0.5714285714285714,
1108,STRIBILD,warnings and precautions,negated,0,76,0.0,,0.0,,,
1109,STRIBILD,warnings and precautions,discontinuous,5,76,3.0,,2.0,,0.6,
1110,STRIBILD,boxed warnings,all,6,10,4.0,4.0,2.0,0.5,0.6666666666666666,0.5714285714285715
1111,STRIBILD,boxed warnings,exact-meddra,2,10,2.0,,0.0,,1.0,
1112,STRIBILD,boxed warnings,non-meddra,4,10,2.0,,2.0,,0.5,
1113,STRIBILD,boxed warnings,negated,0,10,0.0,,0.0,,,
1114,STRIBILD,boxed warnings,discontinuous,0,10,0.0,,0.0,,,
1115,STRIBILD,all-concat,all,135,168,116.0,37.0,19.0,0.7581699346405228,0.8592592592592593,0.8055555555555556
1116,STRIBILD,all-concat,exact-meddra,73,168,73.0,,0.0,,1.0,
1117,STRIBILD,all-concat,non-meddra,62,168,43.0,,19.0,,0.6935483870967742,
1118,STRIBILD,all-concat,negated,0,168,0.0,,0.0,,,
1119,STRIBILD,all-concat,discontinuous,22,168,16.0,,6.0,,0.7272727272727273,
1120,NULOJIX,adverse reactions,all,98,153,90.0,38.0,8.0,0.703125,0.9183673469387755,0.7964601769911506
1121,NULOJIX,adverse reactions,exact-meddra,67,153,67.0,,0.0,,1.0,
1122,NULOJIX,adverse reactions,non-meddra,31,153,23.0,,8.0,,0.7419354838709677,
1123,NULOJIX,adverse reactions,negated,4,153,2.0,,2.0,,0.5,
1124,NULOJIX,adverse reactions,discontinuous,7,153,7.0,,0.0,,1.0,
1125,NULOJIX,warnings and precautions,all,29,38,19.0,24.0,10.0,0.4418604651162791,0.6551724137931034,0.5277777777777777
1126,NULOJIX,warnings and precautions,exact-meddra,6,38,5.0,,1.0,,0.8333333333333334,
1127,NULOJIX,warnings and precautions,non-meddra,23,38,14.0,,9.0,,0.6086956521739131,
1128,NULOJIX,warnings and precautions,negated,0,38,0.0,,0.0,,,
1129,NULOJIX,warnings and precautions,discontinuous,11,38,7.0,,4.0,,0.6363636363636364,
1130,NULOJIX,boxed warnings,all,5,9,3.0,6.0,2.0,0.3333333333333333,0.6,0.42857142857142855
1131,NULOJIX,boxed warnings,exact-meddra,0,9,0.0,,0.0,,,
1132,NULOJIX,boxed warnings,non-meddra,5,9,3.0,,2.0,,0.6,
1133,NULOJIX,boxed warnings,negated,0,9,0.0,,0.0,,,
1134,NULOJIX,boxed warnings,discontinuous,0,9,0.0,,0.0,,,
1135,NULOJIX,all-concat,all,116,173,103.0,54.0,13.0,0.6560509554140127,0.8879310344827587,0.7545787545787546
1136,NULOJIX,all-concat,exact-meddra,70,173,69.0,,1.0,,0.9857142857142858,
1137,NULOJIX,all-concat,non-meddra,46,173,34.0,,12.0,,0.7391304347826086,
1138,NULOJIX,all-concat,negated,4,173,2.0,,2.0,,0.5,
1139,NULOJIX,all-concat,discontinuous,18,173,14.0,,4.0,,0.7777777777777778,
1140,LUMIZYME,adverse reactions,all,84,127,82.0,19.0,2.0,0.8118811881188119,0.9761904761904762,0.8864864864864865
1141,LUMIZYME,adverse reactions,exact-meddra,72,127,72.0,,0.0,,1.0,
1142,LUMIZYME,adverse reactions,non-meddra,12,127,10.0,,2.0,,0.8333333333333334,
1143,LUMIZYME,adverse reactions,negated,0,127,0.0,,0.0,,,
1144,LUMIZYME,adverse reactions,discontinuous,3,127,3.0,,0.0,,1.0,
1145,LUMIZYME,warnings and precautions,all,67,105,59.0,25.0,8.0,0.7023809523809523,0.8805970149253731,0.7814569536423842
1146,LUMIZYME,warnings and precautions,exact-meddra,47,105,47.0,,0.0,,1.0,
1147,LUMIZYME,warnings and precautions,non-meddra,20,105,12.0,,8.0,,0.6,
1148,LUMIZYME,warnings and precautions,negated,0,105,0.0,,0.0,,,
1149,LUMIZYME,warnings and precautions,discontinuous,4,105,3.0,,1.0,,0.75,
1150,LUMIZYME,boxed warnings,all,27,36,25.0,2.0,2.0,0.9259259259259259,0.9259259259259259,0.9259259259259259
1151,LUMIZYME,boxed warnings,exact-meddra,19,36,19.0,,0.0,,1.0,
1152,LUMIZYME,boxed warnings,non-meddra,8,36,6.0,,2.0,,0.75,
1153,LUMIZYME,boxed warnings,negated,0,36,0.0,,0.0,,,
