,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,2875,385.0,2462,0.8819018404907976,0.5386921491474611,0.6688379667325811,0.8479715848142103,0.607893453787992,0.6839281682260075
1,discontinuous,35,,353,,0.09020618556701031,,,0.11383681677799326,
2,exact-meddra,2541,,1622,,0.6103771318760509,,,0.6827259538140371,
3,negated,11,,21,,0.34375,,,0.376984126984127,
4,non-meddra,334,,841,,0.28425531914893615,,,0.37623184725083625,
