,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,3880,431.0,1457,0.900023196474136,0.7270001873711823,0.8043117744610282,0.8737469267855599,0.757468798136038,0.820566747617506
1,discontinuous,53,,335,,0.13659793814432988,,,0.15523773612008906,
2,exact-meddra,3455,,708,,0.8299303386980543,,,0.8504849238109324,
3,negated,13,,19,,0.40625,,,0.43650793650793646,
4,non-meddra,425,,750,,0.3617021276595745,,,0.4666872096442049,
