,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,4520,259.0,817,0.9458045616237707,0.846917744050965,0.8936338473705022,0.9449620935996907,0.8823658347053155,0.907358213264225
1,discontinuous,180,,208,,0.4639175257731959,,,0.4900998674528086,
2,exact-meddra,3802,,361,,0.9132836896468892,,,0.9413417476932348,
3,negated,22,,10,,0.6875,,,0.6984126984126984,
4,non-meddra,718,,457,,0.6110638297872341,,,0.7009794374702168,
