,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,3828,547.0,1509,0.8749714285714286,0.7172568858909499,0.7883031301482701,0.8707077756023682,0.7626471693531138,0.8055404471932278
1,discontinuous,43,,345,,0.11082474226804123,,,0.13012174100409393,
2,exact-meddra,3421,,742,,0.8217631515733845,,,0.8574049467690352,
3,negated,14,,18,,0.4375,,,0.4126984126984127,
4,non-meddra,407,,768,,0.34638297872340423,,,0.44500769440028537,
