ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
all,3927.0,485.0,1410.0,0.8900725294650952,0.7358066329398538,0.8056210893424967,0.8662058445405401,0.7553276072518696,0.8153750247682611
discontinuous,54.0,0.0,334.0,1.0,0.13917525773195877,0.24434389140271495,,0.15151655534008476,
exact-meddra,3487.0,0.0,676.0,1.0,0.8376171030506846,0.9116339869281045,,0.8437716121980916,
negated,15.0,0.0,17.0,1.0,0.46875,0.6382978723404256,,0.4246031746031746,
non-meddra,440.0,0.0,735.0,1.0,0.37446808510638296,0.544891640866873,,0.4673620574347119,
