,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,3934,507.0,1403,0.8858365233055618,0.7371182312160389,0.8046635303743096,0.8626015263941177,0.7576281694677695,0.8156432625483074
1,discontinuous,38,,350,,0.0979381443298969,,,0.12636410974646267,
2,exact-meddra,3508,,655,,0.8426615421570982,,,0.8515668582884485,
3,negated,16,,16,,0.5,,,0.5079365079365079,
4,non-meddra,426,,749,,0.3625531914893617,,,0.45681043076693817,
