,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,all,3853,526.0,1484,0.8798812514272665,0.721941165448754,0.793124742692466,0.8602917854878286,0.751827992219965,0.8099914392075057
1,discontinuous,45,,343,,0.11597938144329897,,,0.11096566831860949,
2,exact-meddra,3434,,729,,0.8248858995916406,,,0.8446791968812487,
3,negated,17,,15,,0.53125,,,0.5555555555555556,
4,non-meddra,419,,756,,0.3565957446808511,,,0.4743583459555831,
