,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4484,187.0,925,0.9599657460929137,0.8289887224995378,0.8896825396825397,0.9586056929341776,0.8649222207877475,0.9036454924735989
1,adverse reactions,discontinuous,185,,212,,0.4659949622166247,,,0.4557722908249686,
2,adverse reactions,exact-meddra,3743,,420,,0.8991112178717271,,,0.9290766012157243,
3,adverse reactions,hypothetical,68,,12,,0.85,,,0.8473316912972085,
4,adverse reactions,negated,37,,36,,0.5068493150684932,,,0.4761904761904762,
5,adverse reactions,non-meddra,742,,505,,0.595028067361668,,,0.6819708149329504,
6,all-concat,all,5190,314.0,2192,0.9429505813953488,0.7030615009482525,0.8055253763774638,0.9301843859191321,0.7480754734741037,0.816166051201725
7,all-concat,discontinuous,296,,505,,0.36953807740324596,,,0.3770463371232019,
8,all-concat,exact-meddra,4002,,825,,0.8290863890615289,,,0.8713969046388729,
9,all-concat,hypothetical,560,,460,,0.5490196078431373,,,0.6207969399408461,
10,all-concat,negated,60,,72,,0.45454545454545453,,,0.45209750566893425,
11,all-concat,non-meddra,1188,,1368,,0.4647887323943662,,,0.5241106452159954,
12,boxed warnings,all,244,86.0,30,0.7393939393939394,0.8905109489051095,0.8079470198675498,0.7861115423511545,0.9325866277685164,0.828246288066371
13,boxed warnings,discontinuous,27,,10,,0.7297297297297297,,,0.6767399267399268,
14,boxed warnings,exact-meddra,132,,4,,0.9705882352941176,,,0.9588089330024814,
15,boxed warnings,hypothetical,112,,9,,0.9256198347107438,,,0.9666535484717304,
16,boxed warnings,negated,5,,0,,1.0,,,1.0,
17,boxed warnings,non-meddra,112,,26,,0.8115942028985508,,,0.8536764705882353,
18,warnings and precautions,all,1929,659.0,798,0.7453632148377125,0.7073707370737073,0.7258701787394167,0.6949067180321746,0.7598198565564782,0.6868291517187911
19,warnings and precautions,discontinuous,185,,214,,0.46365914786967416,,,0.5419667816726641,
20,warnings and precautions,exact-meddra,1052,,161,,0.8672712283594394,,,0.9055776253047243,
21,warnings and precautions,hypothetical,626,,283,,0.6886688668866887,,,0.8060323768627302,
22,warnings and precautions,negated,31,,27,,0.5344827586206896,,,0.6712962962962963,
23,warnings and precautions,non-meddra,877,,638,,0.5788778877887789,,,0.6551459374591493,
0,all,all,6657,932.0,1753,0.8771906707076031,0.7915576694411415,0.8139202779323733,0.8224464629017659,0.8326184840709513,0.802389751707959
