,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3789,382.0,1620,0.9084152481419324,0.7004991680532446,0.7910229645093946,0.8983906842008,0.733375446843576,0.7997222560546435
1,adverse reactions,discontinuous,33,,364,,0.08312342569269521,,,0.08069160500020904,
2,adverse reactions,exact-meddra,3341,,822,,0.8025462406918088,,,0.8279620227893854,
3,adverse reactions,hypothetical,46,,34,,0.575,,,0.5162972085385878,
4,adverse reactions,negated,17,,56,,0.2328767123287671,,,0.20666666666666667,
5,adverse reactions,non-meddra,448,,799,,0.35926222935044105,,,0.4475597337393022,
6,all-concat,all,3975,569.0,3407,0.8747799295774648,0.5384719588187483,0.6666107663927553,0.8591611051902833,0.5808331460985203,0.6857677065649911
7,all-concat,discontinuous,41,,760,,0.05118601747815231,,,0.06311849784263587,
8,all-concat,exact-meddra,3423,,1404,,0.709136109384711,,,0.7403880715916447,
9,all-concat,hypothetical,324,,696,,0.3176470588235294,,,0.34573588254343635,
10,all-concat,negated,23,,109,,0.17424242424242425,,,0.18900226757369615,
11,all-concat,non-meddra,552,,2004,,0.215962441314554,,,0.27826470263684044,
12,boxed warnings,all,149,94.0,125,0.6131687242798354,0.5437956204379562,0.5764023210831721,0.5853240682447747,0.4729650373419723,0.6042365330694383
13,boxed warnings,discontinuous,7,,30,,0.1891891891891892,,,0.1163003663003663,
14,boxed warnings,exact-meddra,106,,30,,0.7794117647058824,,,0.6215402028644813,
15,boxed warnings,hypothetical,57,,64,,0.47107438016528924,,,0.3792798110979929,
16,boxed warnings,negated,3,,2,,0.6,,,0.625,
17,boxed warnings,non-meddra,43,,95,,0.3115942028985507,,,0.29754901960784313,
18,warnings and precautions,all,1065,502.0,1662,0.6796426292278238,0.39053905390539057,0.496040987424313,0.6661740102536596,0.4546216707250365,0.5167753181415171
19,warnings and precautions,discontinuous,41,,358,,0.10275689223057644,,,0.12593502593502592,
20,warnings and precautions,exact-meddra,666,,547,,0.5490519373454246,,,0.6077421585190292,
21,warnings and precautions,hypothetical,339,,570,,0.37293729372937295,,,0.45738011470309303,
22,warnings and precautions,negated,10,,48,,0.1724137931034483,,,0.22916666666666666,
23,warnings and precautions,non-meddra,399,,1116,,0.2633663366336634,,,0.33688961562488523,
0,all,all,5003,978.0,3407,0.8364821936131082,0.5948870392390012,0.6475191280070557,0.7525366639499458,0.5768724305530707,0.6549973428416018
