,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3286,415.0,2123,0.8878681437449338,0.6075060085043447,0.7214050493962679,0.8651011037964081,0.6580229449673378,0.7278142307349533
1,adverse reactions,discontinuous,33,,364,,0.08312342569269521,,,0.08056565909946067,
2,adverse reactions,exact-meddra,2902,,1261,,0.6970934422291617,,,0.748941060439817,
3,adverse reactions,negated,12,,61,,0.1643835616438356,,,0.17619047619047618,
4,adverse reactions,non-meddra,384,,863,,0.3079390537289495,,,0.3942986201132245,
5,all-concat,all,2735,408.0,4647,0.8701877187400573,0.3704958005960444,0.5197149643705463,0.8456996429588923,0.4508509007936787,0.5532119734194301
6,all-concat,discontinuous,53,,748,,0.066167290886392,,,0.07075162177809619,
7,all-concat,exact-meddra,2366,,2461,,0.49015951937020924,,,0.5838946728446041,
8,all-concat,negated,22,,110,,0.16666666666666666,,,0.19756235827664398,
9,all-concat,non-meddra,369,,2187,,0.1443661971830986,,,0.20112488250265745,
10,boxed warnings,all,146,119.0,128,0.5509433962264151,0.5328467153284672,0.5417439703153989,0.5388176695452237,0.5770404439328588,0.5472929890250151
11,boxed warnings,discontinuous,5,,32,,0.13513513513513514,,,0.1904761904761905,
12,boxed warnings,exact-meddra,105,,31,,0.7720588235294118,,,0.731387401506247,
13,boxed warnings,negated,2,,3,,0.4,,,0.375,
14,boxed warnings,non-meddra,41,,97,,0.2971014492753623,,,0.32447478991596634,
15,warnings and precautions,all,927,616.0,1800,0.6007777057679844,0.33993399339933994,0.434192037470726,0.5983391619665369,0.42432447800147116,0.44692049857635824
16,warnings and precautions,discontinuous,40,,359,,0.10025062656641603,,,0.11414823914823916,
17,warnings and precautions,exact-meddra,600,,613,,0.494641384995878,,,0.6037841424531062,
18,warnings and precautions,negated,12,,46,,0.20689655172413793,,,0.28935185185185186,
19,warnings and precautions,non-meddra,327,,1188,,0.21584158415841584,,,0.2860232990669831,
0,all,all,4359,1150.0,4051,0.791250680704302,0.5183115338882283,0.5863984167796555,0.7029202611733466,0.5489293588020867,0.584189496877516
