,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,5088,321.0,68,0.9406544647809207,0.9868114817688131,0.963180312352106,0.9500515819587768,0.979923573858015,0.963104174371534
1,adverse reactions,discontinuous,334,,2972,,0.10102843315184513,,,0.12652599504288337,
2,adverse reactions,exact-meddra,4020,,395,,0.9105322763306908,,,0.8900753854857989,
3,adverse reactions,hypothetical,71,,1122,,0.05951383067896061,,,0.0762194330274441,
4,adverse reactions,negated,62,,1566,,0.038083538083538086,,,0.05839243035984003,
5,adverse reactions,non-meddra,1068,,2994,,0.26292466765140327,,,0.2782024495241175,
6,all-concat,all,6473,909.0,150,0.8768626388512598,0.977351653329307,0.9243841485183864,0.8992522523035147,0.9670272029019962,0.9282405674668128
7,all-concat,discontinuous,597,,3780,,0.13639479095270735,,,0.142174195273074,
8,all-concat,exact-meddra,4534,,550,,0.8918174665617624,,,0.8661792528513775,
9,all-concat,hypothetical,795,,3271,,0.1955238563698967,,,0.2078274591707062,
10,all-concat,negated,103,,2466,,0.04009342156481121,,,0.05682397049217565,
11,all-concat,non-meddra,1939,,3045,,0.3890449438202247,,,0.38341633461235364,
12,boxed warnings,all,264,10.0,68,0.9635036496350365,0.7951807228915663,0.8712871287128714,0.974067112225007,0.8144835499324664,0.864256965574999
13,boxed warnings,discontinuous,34,,82,,0.29310344827586204,,,0.34797895602849166,
14,boxed warnings,exact-meddra,136,,108,,0.5573770491803278,,,0.5683038547002893,
15,boxed warnings,hypothetical,116,,139,,0.4549019607843137,,,0.5849758863479663,
16,boxed warnings,negated,5,,42,,0.10638297872340426,,,0.3814102564102564,
17,boxed warnings,non-meddra,128,,164,,0.4383561643835616,,,0.5187006832130671,
18,warnings and precautions,all,2328,399.0,384,0.8536853685368537,0.8584070796460177,0.8560397131825703,0.8936409450739261,0.8027547723102882,0.8194111972228705
19,warnings and precautions,discontinuous,315,,1568,,0.16728624535315986,,,0.19811653093145384,
20,warnings and precautions,exact-meddra,1106,,878,,0.5574596774193549,,,0.5004983183374255,
21,warnings and precautions,hypothetical,754,,1312,,0.3649564375605034,,,0.3904810266833282,
22,warnings and precautions,negated,43,,665,,0.06073446327683616,,,0.08606923226392425,
23,warnings and precautions,non-meddra,1222,,1087,,0.5292334343871806,,,0.5243419122318825,
0,all,all,7680,730.0,520,0.9131985731272295,0.9365853658536586,0.9002988352671656,0.9307327615023625,0.8804655456406406,0.888127849296582
