,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3899,447.0,1510,0.8971468016566958,0.7208356442965428,0.7993849308047155,0.8746169410868131,0.7474471669938839,0.8144874800526262
1,adverse reactions,discontinuous,48,,349,,0.12090680100755667,,,0.12984133952088298,
2,adverse reactions,exact-meddra,3436,,727,,0.82536632236368,,,0.8452576942237175,
3,adverse reactions,negated,19,,54,,0.2602739726027397,,,0.1876190476190476,
4,adverse reactions,non-meddra,463,,784,,0.37129109863672816,,,0.4685027987484187,
5,all-concat,all,4281,797.0,3101,0.8430484442693974,0.5799241397995123,0.687158908507223,0.8288579942045439,0.6234109213274701,0.7013707761665454
6,all-concat,discontinuous,60,,741,,0.0749063670411985,,,0.07266830467228773,
7,all-concat,exact-meddra,3693,,1134,,0.7650714729645742,,,0.793369269946406,
8,all-concat,negated,39,,93,,0.29545454545454547,,,0.2917233560090703,
9,all-concat,non-meddra,588,,1968,,0.2300469483568075,,,0.3038165057217789,
10,boxed warnings,all,162,146.0,112,0.525974025974026,0.5912408759124088,0.5567010309278351,0.5256021769056215,0.5679340775896504,0.5732079777141337
11,boxed warnings,discontinuous,6,,31,,0.16216216216216217,,,0.07783882783882784,
12,boxed warnings,exact-meddra,113,,23,,0.8308823529411765,,,0.7459884201819686,
13,boxed warnings,negated,3,,2,,0.6,,,0.625,
14,boxed warnings,non-meddra,49,,89,,0.35507246376811596,,,0.325140056022409,
15,warnings and precautions,all,1353,1037.0,1374,0.5661087866108787,0.4961496149614962,0.5288254836818449,0.5485814416428368,0.5358097500747695,0.5147883400601326
16,warnings and precautions,discontinuous,57,,342,,0.14285714285714285,,,0.16583900333900334,
17,warnings and precautions,exact-meddra,876,,337,,0.7221764220939819,,,0.7504149068446493,
18,warnings and precautions,negated,16,,42,,0.27586206896551724,,,0.2835648148148148,
19,warnings and precautions,non-meddra,477,,1038,,0.31485148514851485,,,0.3813120630784953,
0,all,all,5414,1630.0,2996,0.7685973878478137,0.6437574316290131,0.6644008420376187,0.684413532252275,0.6315559515764476,0.6526792190912061
