,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,5125,284.0,92,0.9474949158809391,0.9823653440674718,0.9646150950498776,0.9559756183723772,0.9741675122845476,0.9634840481168138
1,adverse reactions,discontinuous,344,,2999,,0.10290158540233324,,,0.1278957072646277,
2,adverse reactions,exact-meddra,4036,,440,,0.9016979445933869,,,0.8816337964295001,
3,adverse reactions,hypothetical,72,,1134,,0.05970149253731343,,,0.0741594568053169,
4,adverse reactions,negated,65,,1584,,0.03941782898726501,,,0.056708785845932745,
5,adverse reactions,non-meddra,1089,,3055,,0.2627895752895753,,,0.27686681036191574,
6,all-concat,all,6605,777.0,184,0.8947439718233541,0.9728973339225218,0.9321854491567285,0.9115147009297495,0.9597629969639908,0.9311424633943897
7,all-concat,discontinuous,633,,3858,,0.1409485637942552,,,0.14723422594879085,
8,all-concat,exact-meddra,4593,,629,,0.8795480658751437,,,0.8512992670324705,
9,all-concat,hypothetical,808,,3369,,0.19344026813502513,,,0.20321627192794242,
10,all-concat,negated,111,,2528,,0.042061386888973096,,,0.05635525305431257,
11,all-concat,non-meddra,2012,,3123,,0.39182083739045764,,,0.3814618631058138,
12,boxed warnings,all,263,11.0,68,0.9598540145985401,0.7945619335347432,0.8694214876033058,0.9688039543302701,0.8355779526058164,0.8772164003610592
13,boxed warnings,discontinuous,34,,84,,0.288135593220339,,,0.3303904428904429,
14,boxed warnings,exact-meddra,136,,100,,0.576271186440678,,,0.6126113487531144,
15,boxed warnings,hypothetical,116,,139,,0.4549019607843137,,,0.5896425877392666,
16,boxed warnings,negated,5,,39,,0.11363636363636363,,,0.4652777777777778,
17,boxed warnings,non-meddra,127,,160,,0.4425087108013937,,,0.5187106778164873,
18,warnings and precautions,all,2356,371.0,409,0.8639530619728639,0.8520795660036167,0.8579752367079387,0.9017209181810979,0.7991801577574025,0.8197654549540295
19,warnings and precautions,discontinuous,320,,1607,,0.1660612350804359,,,0.1989630431059088,
20,warnings and precautions,exact-meddra,1113,,938,,0.5426621160409556,,,0.4916195911760962,
21,warnings and precautions,hypothetical,777,,1319,,0.37070610687022904,,,0.38292708920995916,
22,warnings and precautions,negated,49,,723,,0.06347150259067358,,,0.10812628564156629,
23,warnings and precautions,non-meddra,1243,,1114,,0.5273652948663555,,,0.5174734986511271,
0,all,all,7744,666.0,569,0.920808561236623,0.9315529892938771,0.9014225819267013,0.9357415965412156,0.8799294756026627,0.890522716966353
