,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4392,118.0,1017,0.9738359201773836,0.8119800332778702,0.8855731424538763,0.9645891857324242,0.8454050725079625,0.9045109250051852
1,adverse reactions,discontinuous,158,,239,,0.3979848866498741,,,0.3403295465630848,
2,adverse reactions,exact-meddra,3681,,482,,0.8842181119385059,,,0.9114100411586274,
3,adverse reactions,negated,29,,44,,0.3972602739726027,,,0.35333333333333333,
4,adverse reactions,non-meddra,711,,536,,0.570168404170008,,,0.6476913238005984,
5,all-concat,all,5040,185.0,2342,0.9645933014354067,0.6827418043890544,0.7995558023320377,0.9547638958113706,0.7182372379824257,0.8119479431407418
6,all-concat,discontinuous,247,,554,,0.3083645443196005,,,0.29766668585996986,
7,all-concat,exact-meddra,3982,,845,,0.8249430287963538,,,0.8537380950890616,
8,all-concat,negated,50,,82,,0.3787878787878788,,,0.3768140589569161,
9,all-concat,non-meddra,1058,,1498,,0.4139280125195618,,,0.461059725352585,
10,boxed warnings,all,221,62.0,53,0.7809187279151943,0.8065693430656934,0.793536804308797,0.874912803394134,0.8499197576016462,0.8338230546272871
11,boxed warnings,discontinuous,13,,24,,0.35135135135135137,,,0.3310439560439561,
12,boxed warnings,exact-meddra,126,,10,,0.9264705882352942,,,0.8782856645335423,
13,boxed warnings,negated,3,,2,,0.6,,,0.625,
14,boxed warnings,non-meddra,95,,43,,0.6884057971014492,,,0.7758403361344538,
15,warnings and precautions,all,1908,372.0,819,0.8368421052631579,0.6996699669966997,0.762133013780707,0.7892233876655815,0.7334973865600003,0.7316276289619515
16,warnings and precautions,discontinuous,176,,223,,0.44110275689223055,,,0.4409081335551923,
17,warnings and precautions,exact-meddra,1035,,178,,0.8532563891178895,,,0.8873787377821576,
18,warnings and precautions,negated,33,,25,,0.5689655172413793,,,0.6793981481481483,
19,warnings and precautions,non-meddra,873,,642,,0.5762376237623762,,,0.6169557478496884,
0,all,all,6521,552.0,1889,0.9219567368867524,0.7753864447086801,0.8245661187771729,0.8780714529301412,0.8001360576630797,0.8217202067475095
