,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4167,1242.0,186,0.7703826955074875,0.9572708476912474,0.853718500307314,0.8246440134648476,0.9099899892285738,0.8644178817436237
1,adverse reactions,discontinuous,261,,2208,,0.10571081409477522,,,0.1254157152251955,
2,adverse reactions,exact-meddra,3329,,420,,0.8879701253667645,,,0.8312147133696969,
3,adverse reactions,hypothetical,55,,731,,0.06997455470737914,,,0.080101283349398,
4,adverse reactions,negated,55,,1082,,0.048372911169744945,,,0.05413002726502245,
5,adverse reactions,non-meddra,838,,2385,,0.26000620539869684,,,0.2825762002311919,
6,all-concat,all,5179,2203.0,136,0.7015713898672447,0.974412041392286,0.8157832558872175,0.7452255726724121,0.9484993144312618,0.820725764247384
7,all-concat,discontinuous,486,,2449,,0.165587734241908,,,0.15683948899483127,
8,all-concat,exact-meddra,3726,,361,,0.9116711524345485,,,0.8672686518489405,
9,all-concat,hypothetical,632,,2143,,0.22774774774774775,,,0.258121770788879,
10,all-concat,negated,88,,1508,,0.05513784461152882,,,0.0700391368382308,
11,all-concat,non-meddra,1453,,2070,,0.4124325858643202,,,0.38899118888574435,
12,boxed warnings,all,237,37.0,102,0.864963503649635,0.6991150442477876,0.7732463295269167,0.888403969325022,0.7121444792709649,0.7753913893631794
13,boxed warnings,discontinuous,27,,77,,0.25961538461538464,,,0.2931623931623931,
14,boxed warnings,exact-meddra,122,,126,,0.49193548387096775,,,0.5067755739502124,
15,boxed warnings,hypothetical,112,,149,,0.42911877394636017,,,0.5295926716381262,
16,boxed warnings,negated,5,,36,,0.12195121951219512,,,0.3497311827956989,
17,boxed warnings,non-meddra,115,,174,,0.39792387543252594,,,0.46369458108212436,
18,warnings and precautions,all,1863,864.0,456,0.6831683168316832,0.8033635187580854,0.7384066587395958,0.7535662026517969,0.7551493362757863,0.7269534128793655
19,warnings and precautions,discontinuous,248,,1239,,0.16677874915938132,,,0.19295916287733497,
20,warnings and precautions,exact-meddra,926,,772,,0.5453474676089517,,,0.5167538419063029,
21,warnings and precautions,hypothetical,596,,1106,,0.3501762632197415,,,0.3920969677378036,
22,warnings and precautions,negated,33,,426,,0.0718954248366013,,,0.09352652361097587,
23,warnings and precautions,non-meddra,937,,956,,0.49498151082937136,,,0.47775608956932775,
0,all,all,6267,2143.0,744,0.7451843043995243,0.8938810440735986,0.7825241366574215,0.805696262082732,0.8144913760302284,0.7936252204441391
