,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,5100,309.0,91,0.9428729894620078,0.982469659025236,0.9622641509433962,0.9514875720172351,0.975257365071584,0.9611963605245338
1,adverse reactions,discontinuous,337,,3031,,0.10005938242280285,,,0.1263875129168556,
2,adverse reactions,exact-meddra,4030,,432,,0.9031824294038547,,,0.8846313393918509,
3,adverse reactions,hypothetical,71,,1132,,0.05901911886949293,,,0.07419733232216578,
4,adverse reactions,negated,66,,1613,,0.039309112567004166,,,0.059819295290436794,
5,adverse reactions,non-meddra,1070,,3074,,0.2582046332046332,,,0.277257009121224,
6,all-concat,all,6555,827.0,185,0.8879707396369547,0.9725519287833828,0.9283387622149837,0.9051515643854793,0.9572403980296221,0.9257044207578504
7,all-concat,discontinuous,624,,3781,,0.1416572077185017,,,0.1442231980466611,
8,all-concat,exact-meddra,4558,,587,,0.8859086491739553,,,0.856591075128245,
9,all-concat,hypothetical,815,,3240,,0.20098643649815043,,,0.20772588322188493,
10,all-concat,negated,110,,2472,,0.042602633617350893,,,0.054655265159128,
11,all-concat,non-meddra,1997,,3083,,0.3931102362204724,,,0.380556199391719,
12,boxed warnings,all,265,9.0,69,0.9671532846715328,0.7934131736526946,0.8717105263157895,0.9746519075466443,0.8250430368851421,0.8734752406092866
13,boxed warnings,discontinuous,34,,83,,0.2905982905982906,,,0.3351981351981352,
14,boxed warnings,exact-meddra,136,,108,,0.5573770491803278,,,0.5770522040683331,
15,boxed warnings,hypothetical,116,,143,,0.44787644787644787,,,0.5831841595562395,
16,boxed warnings,negated,5,,43,,0.10416666666666667,,,0.46458333333333335,
17,boxed warnings,non-meddra,129,,168,,0.43434343434343436,,,0.515693980941659,
18,warnings and precautions,all,2352,375.0,433,0.8624862486248625,0.844524236983842,0.8534107402031931,0.9005473355600839,0.7930184577174721,0.8166039235218258
19,warnings and precautions,discontinuous,322,,1661,,0.16238023197175996,,,0.20311476339379336,
20,warnings and precautions,exact-meddra,1100,,961,,0.5337214944201844,,,0.480766009764574,
21,warnings and precautions,hypothetical,774,,1364,,0.36202057998129095,,,0.3896592779983742,
22,warnings and precautions,negated,47,,701,,0.06283422459893048,,,0.08855840381379658,
23,warnings and precautions,non-meddra,1252,,1123,,0.5271578947368422,,,0.5223167153766407,
0,all,all,7717,693.0,593,0.9175980975029726,0.9286401925391095,0.8969348287828076,0.934280122075599,0.8761670325104246,0.8876418310921521
