,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3992,437.0,1417,0.901332129148792,0.7380292105749676,0.811547062411059,0.8801306543115566,0.7578731374196638,0.8242895653713879
1,adverse reactions,discontinuous,65,,332,,0.163727959697733,,,0.16330584472595008,
2,adverse reactions,exact-meddra,3522,,641,,0.846024501561374,,,0.8572525429424235,
3,adverse reactions,negated,21,,52,,0.2876712328767123,,,0.2019047619047619,
4,adverse reactions,non-meddra,470,,777,,0.3769045709703288,,,0.47168051478890355,
5,all-concat,all,4209,721.0,3173,0.8537525354969574,0.5701706854510973,0.6837231968810916,0.8331025878433191,0.6046967526357443,0.6898853945835908
6,all-concat,discontinuous,52,,749,,0.06491885143570537,,,0.09975045370246315,
7,all-concat,exact-meddra,3638,,1189,,0.7536772322353429,,,0.7722109969908112,
8,all-concat,negated,35,,97,,0.26515151515151514,,,0.27233560090702946,
9,all-concat,non-meddra,571,,1985,,0.22339593114241002,,,0.2879063298234438,
10,boxed warnings,all,167,158.0,107,0.5138461538461538,0.6094890510948905,0.5575959933222037,0.4963255470692542,0.5616231614103131,0.5590743835026072
11,boxed warnings,discontinuous,7,,30,,0.1891891891891892,,,0.1163003663003663,
12,boxed warnings,exact-meddra,112,,24,,0.8235294117647058,,,0.7134386835575292,
13,boxed warnings,negated,2,,3,,0.4,,,0.375,
14,boxed warnings,non-meddra,55,,83,,0.39855072463768115,,,0.39317226890756307,
15,warnings and precautions,all,1384,968.0,1343,0.5884353741496599,0.5075174184085075,0.5449891710966726,0.5580252306541517,0.5407096036993132,0.5151336284183514
16,warnings and precautions,discontinuous,65,,334,,0.16290726817042606,,,0.1960840210840211,
17,warnings and precautions,exact-meddra,902,,311,,0.7436108821104699,,,0.7589504540934711,
18,warnings and precautions,negated,16,,42,,0.27586206896551724,,,0.28125,
19,warnings and precautions,non-meddra,482,,1033,,0.31815181518151814,,,0.37977473905517367,
0,all,all,5543,1563.0,2867,0.7800450323670138,0.6590963139120095,0.6773381577466393,0.685940738337083,0.6370156719144547,0.6542867201339341
