,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
49,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,5,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,12,11,1.0,1,0.9166666666666666,0.9166666666666666,0.9166666666666666
52,DATSCAN,all-concat,exact-meddra,9,12,9,,0,,1.0,
53,DATSCAN,all-concat,non-meddra,3,12,2,,1,,0.6666666666666666,
54,TIVICAY,adverse reactions,all,45,33,21,12.0,24,0.6363636363636364,0.4666666666666667,0.5384615384615385
55,TIVICAY,adverse reactions,exact-meddra,30,33,21,,9,,0.7,
56,TIVICAY,adverse reactions,non-meddra,15,33,0,,15,,0.0,
57,TIVICAY,adverse reactions,discontinuous,8,33,1,,7,,0.125,
58,TIVICAY,warnings and precautions,all,29,21,12,9.0,17,0.5714285714285714,0.41379310344827586,0.48000000000000004
59,TIVICAY,warnings and precautions,exact-meddra,10,21,5,,5,,0.5,
60,TIVICAY,warnings and precautions,non-meddra,19,21,7,,12,,0.3684210526315789,
61,TIVICAY,warnings and precautions,discontinuous,2,21,0,,2,,0.0,
62,TIVICAY,all-concat,all,71,36,27,9.0,44,0.75,0.38028169014084506,0.5046728971962617
63,TIVICAY,all-concat,exact-meddra,37,36,21,,16,,0.5675675675675675,
64,TIVICAY,all-concat,non-meddra,34,36,6,,28,,0.17647058823529413,
65,TIVICAY,all-concat,discontinuous,10,36,4,,6,,0.4,
66,TAFINLAR,adverse reactions,all,112,79,72,7.0,40,0.9113924050632911,0.6428571428571429,0.7539267015706808
67,TAFINLAR,adverse reactions,exact-meddra,94,79,65,,29,,0.6914893617021277,
68,TAFINLAR,adverse reactions,non-meddra,18,79,7,,11,,0.3888888888888889,
69,TAFINLAR,warnings and precautions,all,63,35,26,9.0,37,0.7428571428571429,0.4126984126984127,0.5306122448979592
70,TAFINLAR,warnings and precautions,exact-meddra,28,35,22,,6,,0.7857142857142857,
71,TAFINLAR,warnings and precautions,non-meddra,35,35,4,,31,,0.11428571428571428,
72,TAFINLAR,warnings and precautions,discontinuous,2,35,1,,1,,0.5,
73,TAFINLAR,all-concat,all,158,39,34,5.0,124,0.8717948717948718,0.21518987341772153,0.3451776649746193
74,TAFINLAR,all-concat,exact-meddra,110,39,30,,80,,0.2727272727272727,
75,TAFINLAR,all-concat,non-meddra,48,39,4,,44,,0.08333333333333333,
76,TAFINLAR,all-concat,discontinuous,2,39,0,,2,,0.0,
77,HORIZANT,adverse reactions,all,27,23,22,1.0,5,0.9565217391304348,0.8148148148148148,0.8800000000000001
78,HORIZANT,adverse reactions,exact-meddra,26,23,21,,5,,0.8076923076923077,
79,HORIZANT,adverse reactions,non-meddra,1,23,1,,0,,1.0,
80,HORIZANT,warnings and precautions,all,40,24,18,6.0,22,0.75,0.45,0.5625000000000001
81,HORIZANT,warnings and precautions,exact-meddra,17,24,13,,4,,0.7647058823529411,
82,HORIZANT,warnings and precautions,non-meddra,23,24,5,,18,,0.21739130434782608,
83,HORIZANT,warnings and precautions,negated,2,24,1,,1,,0.5,
84,HORIZANT,warnings and precautions,discontinuous,12,24,0,,12,,0.0,
85,HORIZANT,all-concat,all,62,29,27,2.0,35,0.9310344827586207,0.43548387096774194,0.5934065934065935
86,HORIZANT,all-concat,exact-meddra,38,29,25,,13,,0.6578947368421053,
87,HORIZANT,all-concat,non-meddra,24,29,2,,22,,0.08333333333333333,
88,HORIZANT,all-concat,negated,2,29,0,,2,,0.0,
89,HORIZANT,all-concat,discontinuous,12,29,1,,11,,0.08333333333333333,
90,IMBRUVICA,adverse reactions,all,70,55,51,4.0,19,0.9272727272727272,0.7285714285714285,0.8159999999999998
91,IMBRUVICA,adverse reactions,exact-meddra,55,55,46,,9,,0.8363636363636363,
92,IMBRUVICA,adverse reactions,non-meddra,15,55,5,,10,,0.3333333333333333,
93,IMBRUVICA,adverse reactions,discontinuous,2,55,0,,2,,0.0,
94,IMBRUVICA,warnings and precautions,all,32,31,22,9.0,10,0.7096774193548387,0.6875,0.6984126984126984
95,IMBRUVICA,warnings and precautions,exact-meddra,16,31,13,,3,,0.8125,
96,IMBRUVICA,warnings and precautions,non-meddra,16,31,9,,7,,0.5625,
97,IMBRUVICA,all-concat,all,89,57,51,6.0,38,0.8947368421052632,0.5730337078651685,0.6986301369863014
98,IMBRUVICA,all-concat,exact-meddra,62,57,46,,16,,0.7419354838709677,
99,IMBRUVICA,all-concat,non-meddra,27,57,5,,22,,0.18518518518518517,
100,IMBRUVICA,all-concat,discontinuous,2,57,0,,2,,0.0,
101,ULORIC,adverse reactions,all,210,155,144,11.0,66,0.9290322580645162,0.6857142857142857,0.7890410958904109
102,ULORIC,adverse reactions,exact-meddra,187,155,137,,50,,0.732620320855615,
103,ULORIC,adverse reactions,non-meddra,23,155,7,,16,,0.30434782608695654,
104,ULORIC,adverse reactions,discontinuous,18,155,4,,14,,0.2222222222222222,
105,ULORIC,warnings and precautions,all,11,20,6,14.0,5,0.3,0.5454545454545454,0.3870967741935483
106,ULORIC,warnings and precautions,exact-meddra,2,20,2,,0,,1.0,
107,ULORIC,warnings and precautions,non-meddra,9,20,4,,5,,0.4444444444444444,
108,ULORIC,all-concat,all,218,166,155,11.0,63,0.9337349397590361,0.7110091743119266,0.8072916666666666
109,ULORIC,all-concat,exact-meddra,188,166,147,,41,,0.7819148936170213,
110,ULORIC,all-concat,non-meddra,30,166,8,,22,,0.26666666666666666,
111,ULORIC,all-concat,discontinuous,18,166,5,,13,,0.2777777777777778,
112,CIMZIA,adverse reactions,all,107,76,72,4.0,35,0.9473684210526315,0.6728971962616822,0.7868852459016392
113,CIMZIA,adverse reactions,exact-meddra,76,76,63,,13,,0.8289473684210527,
114,CIMZIA,adverse reactions,non-meddra,31,76,9,,22,,0.2903225806451613,
115,CIMZIA,adverse reactions,negated,1,76,0,,1,,0.0,
116,CIMZIA,adverse reactions,discontinuous,10,76,0,,10,,0.0,
117,CIMZIA,warnings and precautions,all,72,43,28,15.0,44,0.6511627906976745,0.3888888888888889,0.4869565217391305
118,CIMZIA,warnings and precautions,exact-meddra,25,43,16,,9,,0.64,
119,CIMZIA,warnings and precautions,non-meddra,47,43,12,,35,,0.2553191489361702,
120,CIMZIA,warnings and precautions,negated,2,43,0,,2,,0.0,
121,CIMZIA,warnings and precautions,discontinuous,10,43,1,,9,,0.1,
122,CIMZIA,boxed warnings,all,27,27,13,14.0,14,0.48148148148148145,0.48148148148148145,0.48148148148148145
123,CIMZIA,boxed warnings,exact-meddra,13,27,8,,5,,0.6153846153846154,
124,CIMZIA,boxed warnings,non-meddra,14,27,5,,9,,0.35714285714285715,
125,CIMZIA,boxed warnings,discontinuous,8,27,2,,6,,0.25,
126,CIMZIA,all-concat,all,172,69,58,11.0,114,0.8405797101449275,0.3372093023255814,0.48132780082987553
127,CIMZIA,all-concat,exact-meddra,92,69,43,,49,,0.4673913043478261,
128,CIMZIA,all-concat,non-meddra,80,69,15,,65,,0.1875,
129,CIMZIA,all-concat,negated,3,69,0,,3,,0.0,
130,CIMZIA,all-concat,discontinuous,27,69,0,,27,,0.0,
131,KALYDECO,adverse reactions,all,40,26,26,0.0,14,1.0,0.65,0.787878787878788
132,KALYDECO,adverse reactions,exact-meddra,24,26,24,,0,,1.0,
133,KALYDECO,adverse reactions,non-meddra,16,26,2,,14,,0.125,
134,KALYDECO,adverse reactions,discontinuous,10,26,0,,10,,0.0,
135,KALYDECO,warnings and precautions,all,6,4,0,4.0,6,0.0,0.0,
136,KALYDECO,warnings and precautions,exact-meddra,1,4,0,,1,,0.0,
137,KALYDECO,warnings and precautions,non-meddra,5,4,0,,5,,0.0,
138,KALYDECO,warnings and precautions,discontinuous,3,4,0,,3,,0.0,
139,KALYDECO,all-concat,all,45,25,22,3.0,23,0.88,0.4888888888888889,0.6285714285714286
140,KALYDECO,all-concat,exact-meddra,25,25,20,,5,,0.8,
141,KALYDECO,all-concat,non-meddra,20,25,2,,18,,0.1,
142,KALYDECO,all-concat,discontinuous,13,25,0,,13,,0.0,
143,FULYZAQ,adverse reactions,all,36,36,36,0.0,0,1.0,1.0,1.0
144,FULYZAQ,adverse reactions,exact-meddra,30,36,30,,0,,1.0,
145,FULYZAQ,adverse reactions,non-meddra,6,36,6,,0,,1.0,
146,FULYZAQ,all-concat,all,36,36,36,0.0,0,1.0,1.0,1.0
147,FULYZAQ,all-concat,exact-meddra,30,36,30,,0,,1.0,
148,FULYZAQ,all-concat,non-meddra,6,36,6,,0,,1.0,
149,QUTENZA,adverse reactions,all,40,48,26,22.0,14,0.5416666666666666,0.65,0.5909090909090908
150,QUTENZA,adverse reactions,exact-meddra,34,48,26,,8,,0.7647058823529411,
151,QUTENZA,adverse reactions,non-meddra,6,48,0,,6,,0.0,
152,QUTENZA,warnings and precautions,all,6,9,3,6.0,3,0.3333333333333333,0.5,0.4
153,QUTENZA,warnings and precautions,exact-meddra,3,9,2,,1,,0.6666666666666666,
154,QUTENZA,warnings and precautions,non-meddra,3,9,1,,2,,0.3333333333333333,
155,QUTENZA,all-concat,all,45,24,21,3.0,24,0.875,0.4666666666666667,0.608695652173913
156,QUTENZA,all-concat,exact-meddra,37,24,19,,18,,0.5135135135135135,
157,QUTENZA,all-concat,non-meddra,8,24,2,,6,,0.25,
158,GRANIX,adverse reactions,all,15,13,11,2.0,4,0.8461538461538461,0.7333333333333333,0.7857142857142856
159,GRANIX,adverse reactions,exact-meddra,5,13,5,,0,,1.0,
160,GRANIX,adverse reactions,non-meddra,10,13,6,,4,,0.6,
161,GRANIX,warnings and precautions,all,24,20,16,4.0,8,0.8,0.6666666666666666,0.7272727272727272
162,GRANIX,warnings and precautions,exact-meddra,17,20,14,,3,,0.8235294117647058,
163,GRANIX,warnings and precautions,non-meddra,7,20,2,,5,,0.2857142857142857,
164,GRANIX,warnings and precautions,discontinuous,1,20,0,,1,,0.0,
165,GRANIX,all-concat,all,35,30,21,9.0,14,0.7,0.6,0.6461538461538462
166,GRANIX,all-concat,exact-meddra,19,30,11,,8,,0.5789473684210527,
167,GRANIX,all-concat,non-meddra,16,30,10,,6,,0.625,
168,GRANIX,all-concat,discontinuous,1,30,0,,1,,0.0,
169,COARTEM,adverse reactions,all,81,81,79,2.0,2,0.9753086419753086,0.9753086419753086,0.9753086419753086
170,COARTEM,adverse reactions,exact-meddra,78,81,78,,0,,1.0,
171,COARTEM,adverse reactions,non-meddra,3,81,1,,2,,0.3333333333333333,
172,COARTEM,warnings and precautions,all,2,21,1,20.0,1,0.047619047619047616,0.5,0.08695652173913042
173,COARTEM,warnings and precautions,non-meddra,2,21,1,,1,,0.5,
174,COARTEM,all-concat,all,83,83,76,7.0,7,0.9156626506024096,0.9156626506024096,0.9156626506024096
175,COARTEM,all-concat,exact-meddra,78,83,75,,3,,0.9615384615384616,
176,COARTEM,all-concat,non-meddra,5,83,1,,4,,0.2,
177,APTIOM,adverse reactions,all,42,43,34,9.0,8,0.7906976744186046,0.8095238095238095,0.8
178,APTIOM,adverse reactions,exact-meddra,34,43,29,,5,,0.8529411764705882,
179,APTIOM,adverse reactions,non-meddra,8,43,5,,3,,0.625,
180,APTIOM,adverse reactions,discontinuous,1,43,0,,1,,0.0,
181,APTIOM,warnings and precautions,all,86,49,39,10.0,47,0.7959183673469388,0.45348837209302323,0.5777777777777778
182,APTIOM,warnings and precautions,exact-meddra,48,49,34,,14,,0.7083333333333334,
183,APTIOM,warnings and precautions,non-meddra,38,49,5,,33,,0.13157894736842105,
184,APTIOM,warnings and precautions,negated,9,49,0,,9,,0.0,
185,APTIOM,warnings and precautions,discontinuous,8,49,1,,7,,0.125,
186,APTIOM,all-concat,all,102,25,20,5.0,82,0.8,0.19607843137254902,0.31496062992125984
187,APTIOM,all-concat,exact-meddra,62,25,15,,47,,0.24193548387096775,
188,APTIOM,all-concat,non-meddra,40,25,5,,35,,0.125,
189,APTIOM,all-concat,negated,9,25,0,,9,,0.0,
190,APTIOM,all-concat,discontinuous,8,25,0,,8,,0.0,
191,PROLIA,adverse reactions,all,70,42,34,8.0,36,0.8095238095238095,0.4857142857142857,0.6071428571428571
192,PROLIA,adverse reactions,exact-meddra,43,42,32,,11,,0.7441860465116279,
193,PROLIA,adverse reactions,non-meddra,27,42,2,,25,,0.07407407407407407,
194,PROLIA,adverse reactions,negated,3,42,0,,3,,0.0,
195,PROLIA,adverse reactions,discontinuous,8,42,0,,8,,0.0,
196,PROLIA,warnings and precautions,all,39,37,20,17.0,19,0.5405405405405406,0.5128205128205128,0.5263157894736842
197,PROLIA,warnings and precautions,exact-meddra,14,37,12,,2,,0.8571428571428571,
198,PROLIA,warnings and precautions,non-meddra,25,37,8,,17,,0.32,
199,PROLIA,warnings and precautions,discontinuous,9,37,1,,8,,0.1111111111111111,
200,PROLIA,all-concat,all,92,50,42,8.0,50,0.84,0.45652173913043476,0.5915492957746479
201,PROLIA,all-concat,exact-meddra,49,50,38,,11,,0.7755102040816326,
202,PROLIA,all-concat,non-meddra,43,50,4,,39,,0.09302325581395349,
203,PROLIA,all-concat,negated,3,50,0,,3,,0.0,
204,PROLIA,all-concat,discontinuous,16,50,1,,15,,0.0625,
205,BLINCYTO,adverse reactions,all,94,69,66,3.0,28,0.9565217391304348,0.7021276595744681,0.8098159509202454
206,BLINCYTO,adverse reactions,exact-meddra,78,69,60,,18,,0.7692307692307693,
207,BLINCYTO,adverse reactions,non-meddra,16,69,6,,10,,0.375,
208,BLINCYTO,adverse reactions,negated,1,69,0,,1,,0.0,
209,BLINCYTO,adverse reactions,discontinuous,1,69,0,,1,,0.0,
210,BLINCYTO,warnings and precautions,all,46,41,23,18.0,23,0.5609756097560976,0.5,0.5287356321839081
211,BLINCYTO,warnings and precautions,exact-meddra,24,41,13,,11,,0.5416666666666666,
212,BLINCYTO,warnings and precautions,non-meddra,22,41,10,,12,,0.45454545454545453,
213,BLINCYTO,warnings and precautions,negated,1,41,0,,1,,0.0,
214,BLINCYTO,warnings and precautions,discontinuous,2,41,0,,2,,0.0,
215,BLINCYTO,boxed warnings,all,4,6,3,3.0,1,0.5,0.75,0.6
216,BLINCYTO,boxed warnings,exact-meddra,1,6,1,,0,,1.0,
217,BLINCYTO,boxed warnings,non-meddra,3,6,2,,1,,0.6666666666666666,
218,BLINCYTO,all-concat,all,118,489,40,449.0,78,0.081799591002045,0.3389830508474576,0.13179571663920925
219,BLINCYTO,all-concat,exact-meddra,87,489,34,,53,,0.39080459770114945,
220,BLINCYTO,all-concat,non-meddra,31,489,6,,25,,0.1935483870967742,
221,BLINCYTO,all-concat,negated,2,489,0,,2,,0.0,
222,BLINCYTO,all-concat,discontinuous,2,489,0,,2,,0.0,
223,STENDRA,adverse reactions,all,59,56,54,2.0,5,0.9642857142857143,0.9152542372881356,0.9391304347826087
224,STENDRA,adverse reactions,exact-meddra,53,56,53,,0,,1.0,
225,STENDRA,adverse reactions,non-meddra,6,56,1,,5,,0.16666666666666666,
226,STENDRA,warnings and precautions,all,18,29,9,20.0,9,0.3103448275862069,0.5,0.3829787234042554
227,STENDRA,warnings and precautions,exact-meddra,4,29,4,,0,,1.0,
228,STENDRA,warnings and precautions,non-meddra,14,29,5,,9,,0.35714285714285715,
229,STENDRA,warnings and precautions,discontinuous,1,29,0,,1,,0.0,
230,STENDRA,all-concat,all,72,61,54,7.0,18,0.8852459016393442,0.75,0.8120300751879699
231,STENDRA,all-concat,exact-meddra,56,61,53,,3,,0.9464285714285714,
232,STENDRA,all-concat,non-meddra,16,61,1,,15,,0.0625,
233,STENDRA,all-concat,discontinuous,1,61,0,,1,,0.0,
234,XIAFLEX,adverse reactions,all,72,29,17,12.0,55,0.5862068965517241,0.2361111111111111,0.3366336633663366
235,XIAFLEX,adverse reactions,exact-meddra,48,29,14,,34,,0.2916666666666667,
236,XIAFLEX,adverse reactions,non-meddra,24,29,3,,21,,0.125,
237,XIAFLEX,adverse reactions,negated,1,29,0,,1,,0.0,
238,XIAFLEX,adverse reactions,discontinuous,9,29,0,,9,,0.0,
239,XIAFLEX,warnings and precautions,all,34,25,13,12.0,21,0.52,0.38235294117647056,0.4406779661016949
240,XIAFLEX,warnings and precautions,exact-meddra,13,25,6,,7,,0.46153846153846156,
241,XIAFLEX,warnings and precautions,non-meddra,21,25,7,,14,,0.3333333333333333,
242,XIAFLEX,warnings and precautions,discontinuous,8,25,0,,8,,0.0,
243,XIAFLEX,boxed warnings,all,8,8,3,5.0,5,0.375,0.375,0.375
244,XIAFLEX,boxed warnings,exact-meddra,1,8,0,,1,,0.0,
245,XIAFLEX,boxed warnings,non-meddra,7,8,3,,4,,0.42857142857142855,
246,XIAFLEX,boxed warnings,discontinuous,2,8,0,,2,,0.0,
247,XIAFLEX,all-concat,all,95,37,27,10.0,68,0.7297297297297297,0.28421052631578947,0.409090909090909
248,XIAFLEX,all-concat,exact-meddra,55,37,21,,34,,0.38181818181818183,
249,XIAFLEX,all-concat,non-meddra,40,37,6,,34,,0.15,
250,XIAFLEX,all-concat,negated,1,37,0,,1,,0.0,
251,XIAFLEX,all-concat,discontinuous,15,37,0,,15,,0.0,
252,XEOMIN,adverse reactions,all,46,40,28,12.0,18,0.7,0.6086956521739131,0.6511627906976744
253,XEOMIN,adverse reactions,exact-meddra,40,40,26,,14,,0.65,
254,XEOMIN,adverse reactions,non-meddra,6,40,2,,4,,0.3333333333333333,
255,XEOMIN,adverse reactions,negated,1,40,1,,0,,1.0,
256,XEOMIN,adverse reactions,discontinuous,5,40,0,,5,,0.0,
257,XEOMIN,warnings and precautions,all,35,31,22,9.0,13,0.7096774193548387,0.6285714285714286,0.6666666666666666
258,XEOMIN,warnings and precautions,exact-meddra,16,31,12,,4,,0.75,
259,XEOMIN,warnings and precautions,non-meddra,19,31,10,,9,,0.5263157894736842,
260,XEOMIN,warnings and precautions,discontinuous,5,31,2,,3,,0.4,
261,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
262,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
263,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
264,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
265,XEOMIN,all-concat,all,81,15,9,6.0,72,0.6,0.1111111111111111,0.18750000000000003
266,XEOMIN,all-concat,exact-meddra,53,15,8,,45,,0.1509433962264151,
267,XEOMIN,all-concat,non-meddra,28,15,1,,27,,0.03571428571428571,
268,XEOMIN,all-concat,negated,1,15,0,,1,,0.0,
269,XEOMIN,all-concat,discontinuous,10,15,0,,10,,0.0,
270,GILOTRIF,adverse reactions,all,49,40,34,6.0,15,0.85,0.6938775510204082,0.7640449438202247
271,GILOTRIF,adverse reactions,exact-meddra,42,40,31,,11,,0.7380952380952381,
272,GILOTRIF,adverse reactions,non-meddra,7,40,3,,4,,0.42857142857142855,
273,GILOTRIF,adverse reactions,discontinuous,1,40,1,,0,,1.0,
274,GILOTRIF,warnings and precautions,all,39,33,17,16.0,22,0.5151515151515151,0.4358974358974359,0.4722222222222222
275,GILOTRIF,warnings and precautions,exact-meddra,20,33,14,,6,,0.7,
276,GILOTRIF,warnings and precautions,non-meddra,19,33,3,,16,,0.15789473684210525,
277,GILOTRIF,warnings and precautions,discontinuous,6,33,0,,6,,0.0,
278,GILOTRIF,all-concat,all,80,63,24,39.0,56,0.38095238095238093,0.3,0.3356643356643356
279,GILOTRIF,all-concat,exact-meddra,58,63,21,,37,,0.3620689655172414,
280,GILOTRIF,all-concat,non-meddra,22,63,3,,19,,0.13636363636363635,
281,GILOTRIF,all-concat,discontinuous,7,63,0,,7,,0.0,
282,TREANDA,adverse reactions,all,123,90,85,5.0,38,0.9444444444444444,0.6910569105691057,0.7981220657276995
283,TREANDA,adverse reactions,exact-meddra,99,90,78,,21,,0.7878787878787878,
284,TREANDA,adverse reactions,non-meddra,24,90,7,,17,,0.2916666666666667,
285,TREANDA,adverse reactions,negated,1,90,0,,1,,0.0,
286,TREANDA,adverse reactions,discontinuous,14,90,1,,13,,0.07142857142857142,
287,TREANDA,warnings and precautions,all,51,41,32,9.0,19,0.7804878048780488,0.6274509803921569,0.6956521739130435
288,TREANDA,warnings and precautions,exact-meddra,27,41,19,,8,,0.7037037037037037,
289,TREANDA,warnings and precautions,non-meddra,24,41,13,,11,,0.5416666666666666,
290,TREANDA,warnings and precautions,discontinuous,4,41,2,,2,,0.5,
291,TREANDA,all-concat,all,154,54,41,13.0,113,0.7592592592592593,0.2662337662337662,0.3942307692307693
292,TREANDA,all-concat,exact-meddra,111,54,35,,76,,0.3153153153153153,
293,TREANDA,all-concat,non-meddra,43,54,6,,37,,0.13953488372093023,
294,TREANDA,all-concat,negated,1,54,0,,1,,0.0,
295,TREANDA,all-concat,discontinuous,18,54,0,,18,,0.0,
296,CHOLINE,adverse reactions,all,1,1,0,1.0,1,0.0,0.0,
297,CHOLINE,adverse reactions,exact-meddra,1,1,0,,1,,0.0,
298,CHOLINE,warnings and precautions,all,4,12,2,10.0,2,0.16666666666666666,0.5,0.25
299,CHOLINE,warnings and precautions,exact-meddra,2,12,1,,1,,0.5,
300,CHOLINE,warnings and precautions,non-meddra,2,12,1,,1,,0.5,
301,CHOLINE,all-concat,all,5,10,3,7.0,2,0.3,0.6,0.4
302,CHOLINE,all-concat,exact-meddra,3,10,1,,2,,0.3333333333333333,
303,CHOLINE,all-concat,non-meddra,2,10,2,,0,,1.0,
304,ERWINAZE,adverse reactions,all,32,21,20,1.0,12,0.9523809523809523,0.625,0.7547169811320755
305,ERWINAZE,adverse reactions,exact-meddra,19,21,15,,4,,0.7894736842105263,
306,ERWINAZE,adverse reactions,non-meddra,13,21,5,,8,,0.38461538461538464,
307,ERWINAZE,adverse reactions,negated,6,21,2,,4,,0.3333333333333333,
308,ERWINAZE,adverse reactions,discontinuous,4,21,0,,4,,0.0,
309,ERWINAZE,warnings and precautions,all,15,16,11,5.0,4,0.6875,0.7333333333333333,0.7096774193548386
310,ERWINAZE,warnings and precautions,exact-meddra,8,16,7,,1,,0.875,
311,ERWINAZE,warnings and precautions,non-meddra,7,16,4,,3,,0.5714285714285714,
312,ERWINAZE,warnings and precautions,discontinuous,5,16,4,,1,,0.8,
313,ERWINAZE,all-concat,all,41,30,25,5.0,16,0.8333333333333334,0.6097560975609756,0.7042253521126761
314,ERWINAZE,all-concat,exact-meddra,23,30,19,,4,,0.8260869565217391,
315,ERWINAZE,all-concat,non-meddra,18,30,6,,12,,0.3333333333333333,
316,ERWINAZE,all-concat,negated,6,30,2,,4,,0.3333333333333333,
317,ERWINAZE,all-concat,discontinuous,9,30,0,,9,,0.0,
318,TRULICITY,adverse reactions,all,48,28,18,10.0,30,0.6428571428571429,0.375,0.4736842105263159
319,TRULICITY,adverse reactions,exact-meddra,30,28,18,,12,,0.6,
320,TRULICITY,adverse reactions,non-meddra,18,28,0,,18,,0.0,
321,TRULICITY,adverse reactions,discontinuous,7,28,0,,7,,0.0,
322,TRULICITY,warnings and precautions,all,17,17,9,8.0,8,0.5294117647058824,0.5294117647058824,0.5294117647058824
323,TRULICITY,warnings and precautions,exact-meddra,8,17,7,,1,,0.875,
324,TRULICITY,warnings and precautions,non-meddra,9,17,2,,7,,0.2222222222222222,
325,TRULICITY,warnings and precautions,discontinuous,2,17,0,,2,,0.0,
326,TRULICITY,boxed warnings,all,5,4,1,3.0,4,0.25,0.2,0.22222222222222224
327,TRULICITY,boxed warnings,non-meddra,5,4,1,,4,,0.2,
