,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4338,950.0,144,0.8203479576399395,0.9678714859437751,0.8880245649948822,0.8600363566069639,0.9538690481751566,0.89586336736102
1,adverse reactions,discontinuous,291,,2348,,0.11026904130352407,,,0.13972136998984622,
2,adverse reactions,exact-meddra,3461,,372,,0.9029480824419515,,,0.8773217765959532,
3,adverse reactions,hypothetical,55,,1018,,0.05125815470643057,,,0.06656167248933686,
4,adverse reactions,negated,54,,1155,,0.04466501240694789,,,0.06974076847392477,
5,adverse reactions,non-meddra,877,,2429,,0.265275257108288,,,0.2906608274485187,
6,all-concat,all,5155,2136.0,171,0.7070360718694281,0.9678933533608712,0.8171514623127527,0.7419571064029199,0.9516771745711388,0.8139936724417655
7,all-concat,discontinuous,485,,2494,,0.1628063108425646,,,0.17802801254451112,
8,all-concat,exact-meddra,3674,,405,,0.9007109585682765,,,0.8590162712718755,
9,all-concat,hypothetical,590,,2092,,0.21998508575689785,,,0.24286350096514356,
10,all-concat,negated,86,,1532,,0.05315203955500618,,,0.08139254661821431,
11,all-concat,non-meddra,1481,,2124,,0.4108183079056865,,,0.4237746310611392,
12,boxed warnings,all,249,25.0,104,0.9087591240875912,0.7053824362606232,0.7942583732057416,0.8914714671293619,0.6743523416578336,0.7842604595580787
13,boxed warnings,discontinuous,29,,102,,0.22137404580152673,,,0.25751929230190096,
14,boxed warnings,exact-meddra,132,,129,,0.5057471264367817,,,0.48799457710748034,
15,boxed warnings,hypothetical,109,,163,,0.4007352941176471,,,0.4675925862481315,
16,boxed warnings,negated,5,,30,,0.14285714285714285,,,0.2858695652173913,
17,boxed warnings,non-meddra,117,,184,,0.38870431893687707,,,0.4165283348009231,
18,warnings and precautions,all,1952,775.0,359,0.7158049138247158,0.8446559930765902,0.7749106788408099,0.7999217709034351,0.7916947618175064,0.7547442532832951
19,warnings and precautions,discontinuous,253,,1069,,0.1913767019667171,,,0.20523300876742864,
20,warnings and precautions,exact-meddra,916,,708,,0.5640394088669951,,,0.5222218610856058,
21,warnings and precautions,hypothetical,631,,940,,0.4016549968173138,,,0.4176288636544153,
22,warnings and precautions,negated,44,,461,,0.08712871287128712,,,0.11242837209213528,
23,warnings and precautions,non-meddra,1036,,826,,0.556390977443609,,,0.5350781119766465,
0,all,all,6539,1750.0,607,0.7888768247074436,0.9150573747551077,0.8218223997657873,0.8402219095411896,0.8412513531993006,0.8195432865573768
