,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4006,1403.0,57,0.7406174893695693,0.9859709574206251,0.8458614864864865,0.7968198992258195,0.9691075772336157,0.8485698262621091
1,adverse reactions,discontinuous,281,,1953,,0.12578334825425247,,,0.15081585454380028,
2,adverse reactions,exact-meddra,3105,,302,,0.9113589668329909,,,0.8840014866950343,
3,adverse reactions,hypothetical,58,,697,,0.07682119205298013,,,0.09894493554595896,
4,adverse reactions,negated,53,,1194,,0.042502004811547714,,,0.06154414029995948,
5,adverse reactions,non-meddra,901,,1996,,0.3110113910942354,,,0.3265002051632804,
6,all-concat,all,4035,3347.0,77,0.5465998374424276,0.9812743190661478,0.7021054463198191,0.6136719084898754,0.9685903939957224,0.711194954018169
7,all-concat,discontinuous,401,,1628,,0.1976343026121242,,,0.1967307952845647,
8,all-concat,exact-meddra,2716,,279,,0.9068447412353923,,,0.8756627472780676,
9,all-concat,hypothetical,594,,1353,,0.3050847457627119,,,0.3381787287788507,
10,all-concat,negated,82,,1195,,0.06421299921691465,,,0.0996890288650573,
11,all-concat,non-meddra,1319,,1329,,0.4981117824773414,,,0.5082159427883739,
12,boxed warnings,all,234,40.0,56,0.8540145985401459,0.8068965517241379,0.8297872340425532,0.9074689929953088,0.8013005269584217,0.821517096473225
13,boxed warnings,discontinuous,28,,57,,0.32941176470588235,,,0.33621794871794874,
14,boxed warnings,exact-meddra,121,,85,,0.587378640776699,,,0.5795918866080156,
15,boxed warnings,hypothetical,108,,98,,0.5242718446601942,,,0.5864937251300887,
16,boxed warnings,negated,5,,35,,0.125,,,0.35,
17,boxed warnings,non-meddra,113,,132,,0.46122448979591835,,,0.5378551811510289,
18,warnings and precautions,all,1715,1012.0,156,0.6288962229556289,0.9166221272047034,0.7459765115267508,0.7191285997432595,0.8725397606698475,0.7622659689757701
19,warnings and precautions,discontinuous,224,,765,,0.22649140546006066,,,0.23155682581749348,
20,warnings and precautions,exact-meddra,794,,458,,0.634185303514377,,,0.59789785195503,
21,warnings and precautions,hypothetical,589,,583,,0.5025597269624573,,,0.5088820115838727,
22,warnings and precautions,negated,34,,291,,0.10461538461538461,,,0.13450324143854844,
23,warnings and precautions,non-meddra,921,,504,,0.6463157894736842,,,0.6096451815018282,
0,all,all,5955,2455.0,269,0.7080856123662307,0.956780205655527,0.7998343265558387,0.782703837842058,0.9023967886016544,0.8089392984686362
