,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3226,393.0,2183,0.891406465874551,0.5964133850989092,0.7146654851572883,0.8528245554084702,0.6491008581078789,0.7210176781107657
1,adverse reactions,discontinuous,37,,360,,0.09319899244332494,,,0.08668980029822874,
2,adverse reactions,exact-meddra,2824,,1339,,0.6783569541196253,,,0.7375273100264033,
3,adverse reactions,negated,15,,58,,0.2054794520547945,,,0.20571428571428568,
4,adverse reactions,non-meddra,402,,845,,0.322373696872494,,,0.4080197144377219,
5,all-concat,all,2880,367.0,4502,0.8869725900831537,0.39013817393660255,0.5419136325148178,0.8535206332320809,0.4638810130928692,0.5664028065559141
6,all-concat,discontinuous,45,,756,,0.056179775280898875,,,0.06824466193367504,
7,all-concat,exact-meddra,2491,,2336,,0.5160555210275534,,,0.5981878601819766,
8,all-concat,negated,20,,112,,0.15151515151515152,,,0.17148526077097506,
9,all-concat,non-meddra,389,,2167,,0.15219092331768388,,,0.21096629463539018,
10,boxed warnings,all,144,126.0,130,0.5333333333333333,0.5255474452554745,0.5294117647058824,0.5458429942950067,0.5750311471867199,0.5486652555933601
11,boxed warnings,discontinuous,7,,30,,0.1891891891891892,,,0.2097069597069597,
12,boxed warnings,exact-meddra,101,,35,,0.7426470588235294,,,0.7389948195550913,
13,boxed warnings,negated,2,,3,,0.4,,,0.375,
14,boxed warnings,non-meddra,43,,95,,0.3115942028985507,,,0.3235294117647059,
15,warnings and precautions,all,1021,621.0,1706,0.6218026796589525,0.3744041070773744,0.46738384069581146,0.6128915540711465,0.44314751767139016,0.4653458125130196
16,warnings and precautions,discontinuous,42,,357,,0.10526315789473684,,,0.12372031122031121,
17,warnings and precautions,exact-meddra,659,,554,,0.5432811211871393,,,0.609424120705515,
18,warnings and precautions,negated,13,,45,,0.22413793103448276,,,0.2962962962962963,
19,warnings and precautions,non-meddra,362,,1153,,0.23894389438943894,,,0.3162935774772843,
0,all,all,4391,1140.0,4019,0.7938889893328512,0.5221165279429251,0.596276853590213,0.704778790781216,0.5525240655767626,0.5884780819555492
