,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,5258,151.0,59,0.9720835644296543,0.9889035170208764,0.9804214059295171,0.9745541066582906,0.9849933660976651,0.9785918638143827
1,adverse reactions,discontinuous,362,,2871,,0.11197030621713579,,,0.14448690776132864,
2,adverse reactions,exact-meddra,4105,,308,,0.9302062089281667,,,0.9135363432795,
3,adverse reactions,negated,68,,1478,,0.04398447606727038,,,0.0676763293513318,
4,adverse reactions,non-meddra,1154,,2627,,0.30521026183549327,,,0.32306110863030824,
5,all-concat,all,6857,525.0,118,0.9288810620428068,0.9830824372759857,0.9552134847112906,0.9368611675973452,0.9643019623484071,0.9471767764787107
6,all-concat,discontinuous,685,,3422,,0.16678841003165326,,,0.17112407506796173,
7,all-concat,exact-meddra,4655,,419,,0.9174221521482065,,,0.884150170253818,
8,all-concat,negated,120,,2376,,0.04807692307692308,,,0.062037320005471304,
9,all-concat,non-meddra,2202,,2418,,0.4766233766233766,,,0.45056434661350125,
10,boxed warnings,all,265,9.0,59,0.9671532846715328,0.8179012345679012,0.8862876254180602,0.9785505430242273,0.837510791957253,0.8823196618920668
11,boxed warnings,discontinuous,36,,65,,0.3564356435643564,,,0.42064602064602064,
12,boxed warnings,exact-meddra,136,,91,,0.5991189427312775,,,0.5804380207606015,
13,boxed warnings,negated,5,,32,,0.13513513513513514,,,0.5497311827956989,
14,boxed warnings,non-meddra,129,,140,,0.4795539033457249,,,0.5550584315722724,
15,warnings and precautions,all,2491,236.0,315,0.9134580124679135,0.8877405559515325,0.9004156876920296,0.9390124295498913,0.8250058133795547,0.857314667702019
16,warnings and precautions,discontinuous,338,,1572,,0.1769633507853403,,,0.2212610784634235,
17,warnings and precautions,exact-meddra,1161,,764,,0.6031168831168832,,,0.5375195109055865,
18,warnings and precautions,negated,52,,700,,0.06914893617021277,,,0.09476842700414738,
19,warnings and precautions,non-meddra,1330,,873,,0.6037221970040854,,,0.5821767498756069,
0,all,all,8014,396.0,433,0.9529131985731273,0.9487391973481709,0.9311549291923694,0.960589368956557,0.895488576135833,0.9132434244247756
