,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,2989,345.0,2420,0.8965206958608278,0.5525975226474394,0.6837469975980783,0.8612405578027997,0.6116545128335324,0.6982771651730885
1,adverse reactions,discontinuous,32,,365,,0.08060453400503778,,,0.09374242234207115,
2,adverse reactions,exact-meddra,2621,,1542,,0.6295940427576268,,,0.6958934446055389,
3,adverse reactions,negated,16,,57,,0.2191780821917808,,,0.20952380952380953,
4,adverse reactions,non-meddra,368,,879,,0.2951082598235766,,,0.39278641827353844,
5,all-concat,all,2402,358.0,4980,0.8702898550724638,0.3253860742346248,0.47367383159140214,0.8320001826735508,0.4156159258342498,0.5116875652803398
6,all-concat,discontinuous,31,,770,,0.03870162297128589,,,0.06120400221499674,
7,all-concat,exact-meddra,2048,,2779,,0.42428009115392584,,,0.5223244753169222,
8,all-concat,negated,22,,110,,0.16666666666666666,,,0.1930272108843537,
9,all-concat,non-meddra,354,,2202,,0.13849765258215962,,,0.21597241688443897,
10,boxed warnings,all,142,139.0,132,0.505338078291815,0.5182481751824818,0.5117117117117117,0.5542373089586712,0.6234342061160947,0.5512712887183884
11,boxed warnings,discontinuous,2,,35,,0.05405405405405406,,,0.07692307692307693,
12,boxed warnings,exact-meddra,95,,41,,0.6985294117647058,,,0.7628248661355622,
13,boxed warnings,negated,3,,2,,0.6,,,0.625,
14,boxed warnings,non-meddra,47,,91,,0.34057971014492755,,,0.41050420168067225,
15,warnings and precautions,all,957,524.0,1770,0.6461850101282917,0.3509350935093509,0.45484790874524716,0.606187696184313,0.4135280108963594,0.4532644471062211
16,warnings and precautions,discontinuous,48,,351,,0.12030075187969924,,,0.17384316134316136,
17,warnings and precautions,exact-meddra,623,,590,,0.5136026380873866,,,0.5910883504295303,
18,warnings and precautions,negated,11,,47,,0.1896551724137931,,,0.21296296296296294,
19,warnings and precautions,non-meddra,334,,1181,,0.22046204620462045,,,0.28166488434434017,
0,all,all,4088,1008.0,4322,0.8021978021978022,0.4860879904875149,0.5756422545794855,0.7069767822389434,0.5321178927353611,0.5739679632459184
