,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4569,840.0,89,0.8447032723239046,0.9808930871618721,0.9077182874739247,0.8679613286586676,0.9571229273235083,0.904846616144906
1,adverse reactions,discontinuous,317,,2486,,0.11309311452015698,,,0.13824573318566283,
2,adverse reactions,exact-meddra,3571,,365,,0.9072662601626016,,,0.8724082906593452,
3,adverse reactions,hypothetical,69,,1019,,0.06341911764705882,,,0.07787549953848937,
4,adverse reactions,negated,60,,1348,,0.04261363636363636,,,0.06497269354561643,
5,adverse reactions,non-meddra,998,,2489,,0.28620590765701176,,,0.2898734303397894,
6,all-concat,all,5128,2254.0,68,0.6946626930371174,0.9869130100076983,0.815391954205756,0.7479403463779029,0.9734120323730626,0.8235077308448165
7,all-concat,discontinuous,484,,2423,,0.16649466804265567,,,0.16472157653358013,
8,all-concat,exact-meddra,3587,,314,,0.9195078185080748,,,0.890484207144732,
9,all-concat,hypothetical,626,,2164,,0.22437275985663083,,,0.2595970756192448,
10,all-concat,negated,91,,1620,,0.053185271770894216,,,0.072039997765365,
11,all-concat,non-meddra,1541,,2004,,0.43469675599435825,,,0.4336606199529872,
12,boxed warnings,all,247,27.0,66,0.9014598540145985,0.7891373801916933,0.8415672913117547,0.932907589486537,0.8015961377803483,0.8326040254419479
13,boxed warnings,discontinuous,30,,68,,0.30612244897959184,,,0.37802197802197807,
14,boxed warnings,exact-meddra,127,,92,,0.5799086757990868,,,0.5822236799231706,
15,boxed warnings,hypothetical,109,,118,,0.4801762114537445,,,0.5797771252316707,
16,boxed warnings,negated,5,,34,,0.1282051282051282,,,0.3625,
17,boxed warnings,non-meddra,120,,148,,0.44776119402985076,,,0.5379010695187166,
18,warnings and precautions,all,1932,795.0,264,0.7084708470847084,0.8797814207650273,0.7848872638634977,0.7801066095451901,0.8438322678403126,0.7737566803617532
19,warnings and precautions,discontinuous,246,,1079,,0.18566037735849056,,,0.2338675810228877,
20,warnings and precautions,exact-meddra,918,,603,,0.6035502958579881,,,0.5555436985963919,
21,warnings and precautions,hypothetical,625,,906,,0.4082299150881777,,,0.4498280609348936,
22,warnings and precautions,negated,38,,358,,0.09595959595959595,,,0.1325428105629989,
23,warnings and precautions,non-meddra,1015,,752,,0.5744199207696661,,,0.5767092479830144,
0,all,all,6748,1662.0,419,0.8023781212841855,0.9415376029021906,0.8472846635519798,0.8423089988173613,0.8855160969315166,0.8390553726654241
