,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,2476,278.0,2933,0.8990559186637618,0.4577555925309669,0.6066397157907631,0.8631824374645816,0.5436502576507429,0.639149251555331
1,adverse reactions,discontinuous,26,,371,,0.0654911838790932,,,0.06982489513218222,
2,adverse reactions,exact-meddra,2159,,2004,,0.5186163824165265,,,0.6181640039476022,
3,adverse reactions,negated,14,,59,,0.1917808219178082,,,0.19523809523809524,
4,adverse reactions,non-meddra,317,,930,,0.25421010425020046,,,0.3531933723604306,
5,all-concat,all,2003,273.0,5379,0.8800527240773286,0.27133568138715797,0.41478566991095467,0.8305510360362836,0.366395966099496,0.4601955760491548
6,all-concat,discontinuous,29,,772,,0.03620474406991261,,,0.05231674944978533,
7,all-concat,exact-meddra,1704,,3123,,0.35301429459291483,,,0.4698460729803647,
8,all-concat,negated,18,,114,,0.13636363636363635,,,0.17715419501133786,
9,all-concat,non-meddra,299,,2257,,0.11697965571205007,,,0.18558149379433325,
10,boxed warnings,all,140,85.0,134,0.6222222222222222,0.5109489051094891,0.561122244488978,0.5900370355478715,0.5952213127716224,0.5826420227551119
11,boxed warnings,discontinuous,2,,35,,0.05405405405405406,,,0.07692307692307693,
12,boxed warnings,exact-meddra,91,,45,,0.6691176470588235,,,0.7007901266814679,
13,boxed warnings,negated,3,,2,,0.6,,,0.625,
14,boxed warnings,non-meddra,49,,89,,0.35507246376811596,,,0.40420168067226886,
15,warnings and precautions,all,819,413.0,1908,0.6647727272727273,0.30033003300330036,0.4137408436473858,0.6467456957901313,0.3838490050437702,0.43949593922412067
16,warnings and precautions,discontinuous,40,,359,,0.10025062656641603,,,0.1286855036855037,
17,warnings and precautions,exact-meddra,527,,686,,0.43446001648804616,,,0.5630023367884724,
18,warnings and precautions,negated,11,,47,,0.1896551724137931,,,0.23379629629629628,
19,warnings and precautions,non-meddra,292,,1223,,0.19273927392739273,,,0.24702348089478438,
0,all,all,3435,776.0,4975,0.8157207314177155,0.4084423305588585,0.5232525652182513,0.7302422289253584,0.4862730482936118,0.5473701250592095
