,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3878,467.0,1531,0.8925201380897584,0.7169532261046404,0.7951609596063154,0.8580929014315122,0.722093951164332,0.8026093555396041
1,adverse reactions,discontinuous,31,,366,,0.07808564231738035,,,0.07231071533090848,
2,adverse reactions,exact-meddra,3410,,753,,0.8191208263271679,,,0.8165585728954176,
3,adverse reactions,hypothetical,38,,42,,0.475,,,0.39088669950738913,
4,adverse reactions,negated,21,,52,,0.2876712328767123,,,0.2495238095238095,
5,adverse reactions,non-meddra,468,,779,,0.37530072173215717,,,0.45729184718377897,
6,all-concat,all,4357,918.0,3025,0.8259715639810427,0.5902194527228394,0.6884727818598404,0.8124804605861372,0.615099757362434,0.6996474591810496
7,all-concat,discontinuous,43,,758,,0.05368289637952559,,,0.067402002528118,
8,all-concat,exact-meddra,3732,,1095,,0.7731510254816656,,,0.7820576665968247,
9,all-concat,hypothetical,368,,652,,0.3607843137254902,,,0.3824483888434625,
10,all-concat,negated,29,,103,,0.2196969696969697,,,0.26383219954648524,
11,all-concat,non-meddra,625,,1931,,0.2445226917057903,,,0.3020710348669613,
12,boxed warnings,all,146,181.0,128,0.44648318042813456,0.5328467153284672,0.48585690515806995,0.4388820216531864,0.44033985164016126,0.5551241749010513
13,boxed warnings,discontinuous,9,,28,,0.24324324324324326,,,0.20604395604395603,
14,boxed warnings,exact-meddra,101,,35,,0.7426470588235294,,,0.5142222802664229,
15,boxed warnings,hypothetical,58,,63,,0.4793388429752066,,,0.384330316148498,
16,boxed warnings,negated,3,,2,,0.6,,,0.75,
17,boxed warnings,non-meddra,45,,93,,0.32608695652173914,,,0.25742296918767504,
18,warnings and precautions,all,1308,1052.0,1419,0.5542372881355933,0.47964796479647964,0.5142520149400432,0.5194703067596279,0.4932094576612697,0.49146297946143574
19,warnings and precautions,discontinuous,42,,357,,0.10526315789473684,,,0.13636291062761652,
20,warnings and precautions,exact-meddra,836,,377,,0.6892003297609234,,,0.6559188267695878,
21,warnings and precautions,hypothetical,439,,470,,0.4829482948294829,,,0.5193914265309141,
22,warnings and precautions,negated,11,,47,,0.1896551724137931,,,0.20138888888888887,
23,warnings and precautions,non-meddra,472,,1043,,0.31155115511551157,,,0.3691716090302259,
0,all,all,5332,1700.0,3078,0.7582480091012515,0.6340071343638526,0.651754670365749,0.6514132187418971,0.5826513594197746,0.6377911221012971
