,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,2939,334.0,2470,0.897952948365414,0.5433536698095767,0.677032941718498,0.8660339270392631,0.623321633024269,0.6986677066330402
1,adverse reactions,discontinuous,33,,364,,0.08312342569269521,,,0.09662384854439289,
2,adverse reactions,exact-meddra,2574,,1589,,0.6183041076147009,,,0.705096020064307,
3,adverse reactions,negated,14,,59,,0.1917808219178082,,,0.19047619047619047,
4,adverse reactions,non-meddra,365,,882,,0.29270248596631915,,,0.39035438699558794,
5,all-concat,all,2572,372.0,4810,0.873641304347826,0.34841506366838254,0.4981599845051326,0.8377526594165227,0.4103206091173723,0.5155979266650943
6,all-concat,discontinuous,39,,762,,0.04868913857677903,,,0.05734229632542708,
7,all-concat,exact-meddra,2209,,2618,,0.45763414128858504,,,0.5268435016393853,
8,all-concat,negated,25,,107,,0.1893939393939394,,,0.20209750566893425,
9,all-concat,non-meddra,363,,2193,,0.142018779342723,,,0.1997836357355279,
10,boxed warnings,all,148,138.0,126,0.5174825174825175,0.5401459854014599,0.5285714285714286,0.5534340186816967,0.662907890326621,0.5534849982676069
11,boxed warnings,discontinuous,3,,34,,0.08108108108108109,,,0.0879120879120879,
12,boxed warnings,exact-meddra,100,,36,,0.7352941176470589,,,0.8298223847459841,
13,boxed warnings,negated,3,,2,,0.6,,,0.625,
14,boxed warnings,non-meddra,48,,90,,0.34782608695652173,,,0.43781512605042017,
15,warnings and precautions,all,972,587.0,1755,0.6234765875561257,0.3564356435643564,0.4535697620158656,0.614467714458858,0.42743648209492563,0.4628452993126296
16,warnings and precautions,discontinuous,50,,349,,0.12531328320802004,,,0.1768086268086268,
17,warnings and precautions,exact-meddra,630,,583,,0.5193734542456719,,,0.6194270441674316,
18,warnings and precautions,negated,12,,46,,0.20689655172413793,,,0.28935185185185186,
19,warnings and precautions,non-meddra,342,,1173,,0.22574257425742575,,,0.2879302613090034,
0,all,all,4059,1059.0,4351,0.7930832356389215,0.4826397146254459,0.5728268427225728,0.7123020662855054,0.5491835742841973,0.5789483579047642
