,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4302,1107.0,85,0.7953410981697171,0.9806245726008662,0.8783176806859943,0.8588316305627921,0.9672001295368413,0.8907631035523762
1,adverse reactions,discontinuous,298,,2247,,0.11709233791748526,,,0.13977680492805175,
2,adverse reactions,exact-meddra,3326,,375,,0.8986760335044582,,,0.8769442145805086,
3,adverse reactions,hypothetical,69,,1013,,0.06377079482439926,,,0.08047122731818716,
4,adverse reactions,negated,61,,1305,,0.04465592972181552,,,0.06393907304797122,
5,adverse reactions,non-meddra,976,,2251,,0.30244809420514407,,,0.2990156812748962,
6,all-concat,all,5200,2182.0,112,0.7044161473855324,0.9789156626506024,0.8192847014337482,0.7517820971130978,0.9704186702749512,0.827099633041081
7,all-concat,discontinuous,468,,2501,,0.15762883125631524,,,0.16533864536786702,
8,all-concat,exact-meddra,3592,,414,,0.8966550174737893,,,0.8753252912481435,
9,all-concat,hypothetical,660,,2191,,0.23149772009821115,,,0.26232978611865804,
10,all-concat,negated,94,,1746,,0.051086956521739134,,,0.0716798375802298,
11,all-concat,non-meddra,1608,,2027,,0.44236588720770287,,,0.4342503409473272,
12,boxed warnings,all,248,26.0,70,0.9051094890510949,0.779874213836478,0.8378378378378378,0.9447122078701026,0.8172142312302495,0.8433865503608826
13,boxed warnings,discontinuous,29,,68,,0.29896907216494845,,,0.3903873903873904,
14,boxed warnings,exact-meddra,129,,95,,0.5758928571428571,,,0.598692650021173,
15,boxed warnings,hypothetical,110,,126,,0.4661016949152542,,,0.5705587119357173,
16,boxed warnings,negated,5,,34,,0.1282051282051282,,,0.3625,
17,boxed warnings,non-meddra,119,,155,,0.4343065693430657,,,0.530916901245621,
18,warnings and precautions,all,1928,799.0,266,0.707004033736707,0.8787602552415679,0.7835805730542572,0.7685249133543082,0.8296951391077061,0.7706342832299197
19,warnings and precautions,discontinuous,282,,1003,,0.21945525291828794,,,0.23808886126387466,
20,warnings and precautions,exact-meddra,866,,621,,0.5823806321452589,,,0.544866196548655,
21,warnings and precautions,hypothetical,633,,855,,0.4254032258064516,,,0.44486249884149714,
22,warnings and precautions,negated,39,,448,,0.08008213552361396,,,0.12285901780967572,
23,warnings and precautions,non-meddra,1062,,695,,0.6044393853158794,,,0.5734871225706175,
0,all,all,6478,1932.0,421,0.7702734839476814,0.938976663284534,0.8261689743370763,0.8355422677172618,0.8865329761161777,0.8340283130322376
