,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4638,771.0,92,0.8574597892401553,0.9805496828752642,0.9148831245684977,0.8800331636867986,0.9677281260951563,0.909447903843874
1,adverse reactions,discontinuous,308,,2516,,0.10906515580736544,,,0.13347059501546538,
2,adverse reactions,exact-meddra,3665,,380,,0.9060568603213844,,,0.881519665761345,
3,adverse reactions,hypothetical,70,,1011,,0.06475485661424607,,,0.08216452246628467,
4,adverse reactions,negated,54,,1338,,0.03879310344827586,,,0.06115805367707357,
5,adverse reactions,non-meddra,973,,2605,,0.27193963107881497,,,0.2872448809554978,
6,all-concat,all,5060,2322.0,81,0.6854510972636142,0.9842443104454386,0.8081130719476165,0.7390305856280251,0.9737750528511332,0.8195086096621116
7,all-concat,discontinuous,479,,2281,,0.17355072463768115,,,0.17975602319246162,
8,all-concat,exact-meddra,3533,,333,,0.91386445938955,,,0.8929742693601075,
9,all-concat,hypothetical,631,,2058,,0.23465972480476013,,,0.25707920952166324,
10,all-concat,negated,90,,1579,,0.05392450569203116,,,0.08093533393564738,
11,all-concat,non-meddra,1527,,1950,,0.43917169974115616,,,0.435253611897427,
12,boxed warnings,all,251,23.0,57,0.916058394160584,0.814935064935065,0.8625429553264605,0.9443467107940793,0.8135634667900115,0.8465455852870255
13,boxed warnings,discontinuous,30,,72,,0.29411764705882354,,,0.3597069597069597,
14,boxed warnings,exact-meddra,131,,76,,0.6328502415458938,,,0.6157281951212342,
15,boxed warnings,hypothetical,112,,111,,0.5022421524663677,,,0.5747998634362271,
16,boxed warnings,negated,5,,32,,0.13513513513513514,,,0.32175925925925924,
17,boxed warnings,non-meddra,120,,143,,0.45627376425855515,,,0.5192960458098866,
18,warnings and precautions,all,1906,821.0,238,0.6989365603226989,0.8889925373134329,0.7825908437692466,0.7760664323506676,0.8407120876719651,0.7764707716031441
19,warnings and precautions,discontinuous,275,,973,,0.2203525641025641,,,0.24613069201654164,
20,warnings and precautions,exact-meddra,864,,600,,0.5901639344262295,,,0.555483967579568,
21,warnings and precautions,hypothetical,621,,838,,0.42563399588759426,,,0.4540426608320646,
22,warnings and precautions,negated,38,,382,,0.09047619047619047,,,0.1342154147881702,
23,warnings and precautions,non-meddra,1043,,663,,0.6113716295427901,,,0.589132079910529,
0,all,all,6795,1615.0,387,0.8079667063020214,0.9461152882205514,0.8548198471440152,0.8476566461040526,0.8906992583805587,0.8449538919278301
