,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
106,ULORIC,warnings and precautions,exact-meddra,2,16,2,,0,,1.0,
107,ULORIC,warnings and precautions,non-meddra,9,16,2,,7,,0.2222222222222222,
108,ULORIC,all-concat,all,218,194,179,15.0,39,0.9226804123711341,0.8211009174311926,0.8689320388349516
109,ULORIC,all-concat,exact-meddra,188,194,167,,21,,0.8882978723404256,
110,ULORIC,all-concat,non-meddra,30,194,12,,18,,0.4,
111,ULORIC,all-concat,discontinuous,18,194,4,,14,,0.2222222222222222,
112,CIMZIA,adverse reactions,all,107,66,64,2.0,43,0.9696969696969697,0.5981308411214953,0.7398843930635838
113,CIMZIA,adverse reactions,exact-meddra,76,66,55,,21,,0.7236842105263158,
114,CIMZIA,adverse reactions,non-meddra,31,66,9,,22,,0.2903225806451613,
115,CIMZIA,adverse reactions,negated,1,66,0,,1,,0.0,
116,CIMZIA,adverse reactions,discontinuous,10,66,0,,10,,0.0,
117,CIMZIA,warnings and precautions,all,72,39,29,10.0,43,0.7435897435897436,0.4027777777777778,0.5225225225225226
118,CIMZIA,warnings and precautions,exact-meddra,25,39,15,,10,,0.6,
119,CIMZIA,warnings and precautions,non-meddra,47,39,14,,33,,0.2978723404255319,
120,CIMZIA,warnings and precautions,negated,2,39,0,,2,,0.0,
121,CIMZIA,warnings and precautions,discontinuous,10,39,1,,9,,0.1,
122,CIMZIA,boxed warnings,all,27,23,14,9.0,13,0.6086956521739131,0.5185185185185185,0.5599999999999999
123,CIMZIA,boxed warnings,exact-meddra,13,23,9,,4,,0.6923076923076923,
124,CIMZIA,boxed warnings,non-meddra,14,23,5,,9,,0.35714285714285715,
125,CIMZIA,boxed warnings,discontinuous,8,23,2,,6,,0.25,
126,CIMZIA,all-concat,all,172,95,86,9.0,86,0.9052631578947369,0.5,0.644194756554307
127,CIMZIA,all-concat,exact-meddra,92,95,68,,24,,0.7391304347826086,
128,CIMZIA,all-concat,non-meddra,80,95,18,,62,,0.225,
129,CIMZIA,all-concat,negated,3,95,1,,2,,0.3333333333333333,
130,CIMZIA,all-concat,discontinuous,27,95,0,,27,,0.0,
131,KALYDECO,adverse reactions,all,40,23,23,0.0,17,1.0,0.575,0.7301587301587301
132,KALYDECO,adverse reactions,exact-meddra,24,23,21,,3,,0.875,
133,KALYDECO,adverse reactions,non-meddra,16,23,2,,14,,0.125,
134,KALYDECO,adverse reactions,discontinuous,10,23,0,,10,,0.0,
135,KALYDECO,warnings and precautions,all,6,4,3,1.0,3,0.75,0.5,0.6
136,KALYDECO,warnings and precautions,exact-meddra,1,4,1,,0,,1.0,
137,KALYDECO,warnings and precautions,non-meddra,5,4,2,,3,,0.4,
138,KALYDECO,warnings and precautions,discontinuous,3,4,0,,3,,0.0,
139,KALYDECO,all-concat,all,45,27,26,1.0,19,0.9629629629629629,0.5777777777777777,0.7222222222222221
140,KALYDECO,all-concat,exact-meddra,25,27,24,,1,,0.96,
141,KALYDECO,all-concat,non-meddra,20,27,2,,18,,0.1,
142,KALYDECO,all-concat,discontinuous,13,27,0,,13,,0.0,
143,FULYZAQ,adverse reactions,all,36,36,36,0.0,0,1.0,1.0,1.0
144,FULYZAQ,adverse reactions,exact-meddra,30,36,30,,0,,1.0,
145,FULYZAQ,adverse reactions,non-meddra,6,36,6,,0,,1.0,
146,FULYZAQ,all-concat,all,36,36,36,0.0,0,1.0,1.0,1.0
147,FULYZAQ,all-concat,exact-meddra,30,36,30,,0,,1.0,
148,FULYZAQ,all-concat,non-meddra,6,36,6,,0,,1.0,
149,QUTENZA,adverse reactions,all,40,37,37,0.0,3,1.0,0.925,0.961038961038961
150,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
151,QUTENZA,adverse reactions,non-meddra,6,37,3,,3,,0.5,
152,QUTENZA,warnings and precautions,all,6,9,4,5.0,2,0.4444444444444444,0.6666666666666666,0.5333333333333333
153,QUTENZA,warnings and precautions,exact-meddra,3,9,3,,0,,1.0,
154,QUTENZA,warnings and precautions,non-meddra,3,9,1,,2,,0.3333333333333333,
155,QUTENZA,all-concat,all,45,37,37,0.0,8,1.0,0.8222222222222222,0.9024390243902439
156,QUTENZA,all-concat,exact-meddra,37,37,34,,3,,0.918918918918919,
157,QUTENZA,all-concat,non-meddra,8,37,3,,5,,0.375,
158,GRANIX,adverse reactions,all,15,14,11,3.0,4,0.7857142857142857,0.7333333333333333,0.7586206896551724
159,GRANIX,adverse reactions,exact-meddra,5,14,5,,0,,1.0,
160,GRANIX,adverse reactions,non-meddra,10,14,6,,4,,0.6,
161,GRANIX,warnings and precautions,all,24,17,15,2.0,9,0.8823529411764706,0.625,0.7317073170731708
162,GRANIX,warnings and precautions,exact-meddra,17,17,14,,3,,0.8235294117647058,
163,GRANIX,warnings and precautions,non-meddra,7,17,1,,6,,0.14285714285714285,
164,GRANIX,warnings and precautions,discontinuous,1,17,0,,1,,0.0,
165,GRANIX,all-concat,all,35,29,24,5.0,11,0.8275862068965517,0.6857142857142857,0.75
166,GRANIX,all-concat,exact-meddra,19,29,15,,4,,0.7894736842105263,
167,GRANIX,all-concat,non-meddra,16,29,9,,7,,0.5625,
168,GRANIX,all-concat,discontinuous,1,29,0,,1,,0.0,
169,COARTEM,adverse reactions,all,81,79,78,1.0,3,0.9873417721518988,0.9629629629629629,0.975
170,COARTEM,adverse reactions,exact-meddra,78,79,77,,1,,0.9871794871794872,
171,COARTEM,adverse reactions,non-meddra,3,79,1,,2,,0.3333333333333333,
172,COARTEM,warnings and precautions,all,2,15,1,14.0,1,0.06666666666666667,0.5,0.11764705882352941
173,COARTEM,warnings and precautions,non-meddra,2,15,1,,1,,0.5,
174,COARTEM,all-concat,all,83,77,76,1.0,7,0.987012987012987,0.9156626506024096,0.95
175,COARTEM,all-concat,exact-meddra,78,77,74,,4,,0.9487179487179487,
176,COARTEM,all-concat,non-meddra,5,77,2,,3,,0.4,
177,APTIOM,adverse reactions,all,42,44,35,9.0,7,0.7954545454545454,0.8333333333333334,0.8139534883720929
178,APTIOM,adverse reactions,exact-meddra,34,44,30,,4,,0.8823529411764706,
179,APTIOM,adverse reactions,non-meddra,8,44,5,,3,,0.625,
180,APTIOM,adverse reactions,discontinuous,1,44,0,,1,,0.0,
181,APTIOM,warnings and precautions,all,86,53,43,10.0,43,0.8113207547169812,0.5,0.6187050359712231
182,APTIOM,warnings and precautions,exact-meddra,48,53,34,,14,,0.7083333333333334,
183,APTIOM,warnings and precautions,non-meddra,38,53,9,,29,,0.23684210526315788,
184,APTIOM,warnings and precautions,negated,9,53,2,,7,,0.2222222222222222,
185,APTIOM,warnings and precautions,discontinuous,8,53,1,,7,,0.125,
186,APTIOM,all-concat,all,102,80,54,26.0,48,0.675,0.5294117647058824,0.5934065934065933
187,APTIOM,all-concat,exact-meddra,62,80,45,,17,,0.7258064516129032,
188,APTIOM,all-concat,non-meddra,40,80,9,,31,,0.225,
189,APTIOM,all-concat,negated,9,80,1,,8,,0.1111111111111111,
190,APTIOM,all-concat,discontinuous,8,80,0,,8,,0.0,
191,PROLIA,adverse reactions,all,70,44,37,7.0,33,0.8409090909090909,0.5285714285714286,0.6491228070175439
192,PROLIA,adverse reactions,exact-meddra,43,44,35,,8,,0.813953488372093,
193,PROLIA,adverse reactions,non-meddra,27,44,2,,25,,0.07407407407407407,
194,PROLIA,adverse reactions,negated,3,44,0,,3,,0.0,
195,PROLIA,adverse reactions,discontinuous,8,44,0,,8,,0.0,
196,PROLIA,warnings and precautions,all,39,33,22,11.0,17,0.6666666666666666,0.5641025641025641,0.611111111111111
197,PROLIA,warnings and precautions,exact-meddra,14,33,12,,2,,0.8571428571428571,
198,PROLIA,warnings and precautions,non-meddra,25,33,10,,15,,0.4,
199,PROLIA,warnings and precautions,discontinuous,9,33,2,,7,,0.2222222222222222,
200,PROLIA,all-concat,all,92,45,37,8.0,55,0.8222222222222222,0.40217391304347827,0.5401459854014599
201,PROLIA,all-concat,exact-meddra,49,45,34,,15,,0.6938775510204082,
202,PROLIA,all-concat,non-meddra,43,45,3,,40,,0.06976744186046512,
203,PROLIA,all-concat,negated,3,45,0,,3,,0.0,
204,PROLIA,all-concat,discontinuous,16,45,1,,15,,0.0625,
205,BLINCYTO,adverse reactions,all,94,76,72,4.0,22,0.9473684210526315,0.7659574468085106,0.8470588235294116
206,BLINCYTO,adverse reactions,exact-meddra,78,76,61,,17,,0.782051282051282,
207,BLINCYTO,adverse reactions,non-meddra,16,76,11,,5,,0.6875,
208,BLINCYTO,adverse reactions,negated,1,76,0,,1,,0.0,
209,BLINCYTO,adverse reactions,discontinuous,1,76,0,,1,,0.0,
210,BLINCYTO,warnings and precautions,all,46,34,23,11.0,23,0.6764705882352942,0.5,0.5750000000000001
211,BLINCYTO,warnings and precautions,exact-meddra,24,34,13,,11,,0.5416666666666666,
212,BLINCYTO,warnings and precautions,non-meddra,22,34,10,,12,,0.45454545454545453,
213,BLINCYTO,warnings and precautions,negated,1,34,0,,1,,0.0,
214,BLINCYTO,warnings and precautions,discontinuous,2,34,0,,2,,0.0,
215,BLINCYTO,boxed warnings,all,4,7,4,3.0,0,0.5714285714285714,1.0,0.7272727272727273
216,BLINCYTO,boxed warnings,exact-meddra,1,7,1,,0,,1.0,
217,BLINCYTO,boxed warnings,non-meddra,3,7,3,,0,,1.0,
218,BLINCYTO,all-concat,all,118,73,69,4.0,49,0.9452054794520548,0.5847457627118644,0.7225130890052356
219,BLINCYTO,all-concat,exact-meddra,87,73,59,,28,,0.6781609195402298,
220,BLINCYTO,all-concat,non-meddra,31,73,10,,21,,0.3225806451612903,
221,BLINCYTO,all-concat,negated,2,73,0,,2,,0.0,
222,BLINCYTO,all-concat,discontinuous,2,73,0,,2,,0.0,
223,STENDRA,adverse reactions,all,59,57,52,5.0,7,0.9122807017543859,0.8813559322033898,0.8965517241379309
224,STENDRA,adverse reactions,exact-meddra,53,57,52,,1,,0.9811320754716981,
225,STENDRA,adverse reactions,non-meddra,6,57,0,,6,,0.0,
226,STENDRA,warnings and precautions,all,18,20,8,12.0,10,0.4,0.4444444444444444,0.4210526315789474
227,STENDRA,warnings and precautions,exact-meddra,4,20,4,,0,,1.0,
228,STENDRA,warnings and precautions,non-meddra,14,20,4,,10,,0.2857142857142857,
229,STENDRA,warnings and precautions,discontinuous,1,20,0,,1,,0.0,
230,STENDRA,all-concat,all,72,74,54,20.0,18,0.7297297297297297,0.75,0.7397260273972601
231,STENDRA,all-concat,exact-meddra,56,74,52,,4,,0.9285714285714286,
232,STENDRA,all-concat,non-meddra,16,74,2,,14,,0.125,
233,STENDRA,all-concat,discontinuous,1,74,0,,1,,0.0,
234,XIAFLEX,adverse reactions,all,72,37,34,3.0,38,0.918918918918919,0.4722222222222222,0.6238532110091742
235,XIAFLEX,adverse reactions,exact-meddra,48,37,28,,20,,0.5833333333333334,
236,XIAFLEX,adverse reactions,non-meddra,24,37,6,,18,,0.25,
237,XIAFLEX,adverse reactions,negated,1,37,0,,1,,0.0,
238,XIAFLEX,adverse reactions,discontinuous,9,37,0,,9,,0.0,
239,XIAFLEX,warnings and precautions,all,34,24,12,12.0,22,0.5,0.35294117647058826,0.41379310344827586
240,XIAFLEX,warnings and precautions,exact-meddra,13,24,7,,6,,0.5384615384615384,
241,XIAFLEX,warnings and precautions,non-meddra,21,24,5,,16,,0.23809523809523808,
242,XIAFLEX,warnings and precautions,discontinuous,8,24,1,,7,,0.125,
243,XIAFLEX,boxed warnings,all,8,9,4,5.0,4,0.4444444444444444,0.5,0.47058823529411764
244,XIAFLEX,boxed warnings,exact-meddra,1,9,0,,1,,0.0,
245,XIAFLEX,boxed warnings,non-meddra,7,9,4,,3,,0.5714285714285714,
246,XIAFLEX,boxed warnings,discontinuous,2,9,0,,2,,0.0,
247,XIAFLEX,all-concat,all,95,57,41,16.0,54,0.7192982456140351,0.43157894736842106,0.5394736842105263
248,XIAFLEX,all-concat,exact-meddra,55,57,30,,25,,0.5454545454545454,
249,XIAFLEX,all-concat,non-meddra,40,57,11,,29,,0.275,
250,XIAFLEX,all-concat,negated,1,57,0,,1,,0.0,
251,XIAFLEX,all-concat,discontinuous,15,57,1,,14,,0.06666666666666667,
252,XEOMIN,adverse reactions,all,46,43,34,9.0,12,0.7906976744186046,0.7391304347826086,0.7640449438202247
253,XEOMIN,adverse reactions,exact-meddra,40,43,32,,8,,0.8,
254,XEOMIN,adverse reactions,non-meddra,6,43,2,,4,,0.3333333333333333,
255,XEOMIN,adverse reactions,negated,1,43,1,,0,,1.0,
256,XEOMIN,adverse reactions,discontinuous,5,43,0,,5,,0.0,
257,XEOMIN,warnings and precautions,all,35,42,23,19.0,12,0.5476190476190477,0.6571428571428571,0.5974025974025974
258,XEOMIN,warnings and precautions,exact-meddra,16,42,12,,4,,0.75,
259,XEOMIN,warnings and precautions,non-meddra,19,42,11,,8,,0.5789473684210527,
260,XEOMIN,warnings and precautions,discontinuous,5,42,2,,3,,0.4,
261,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
262,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
263,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
264,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
265,XEOMIN,all-concat,all,81,44,39,5.0,42,0.8863636363636364,0.48148148148148145,0.624
266,XEOMIN,all-concat,exact-meddra,53,44,36,,17,,0.6792452830188679,
267,XEOMIN,all-concat,non-meddra,28,44,3,,25,,0.10714285714285714,
268,XEOMIN,all-concat,negated,1,44,1,,0,,1.0,
269,XEOMIN,all-concat,discontinuous,10,44,0,,10,,0.0,
270,GILOTRIF,adverse reactions,all,49,37,34,3.0,15,0.918918918918919,0.6938775510204082,0.7906976744186046
271,GILOTRIF,adverse reactions,exact-meddra,42,37,30,,12,,0.7142857142857143,
272,GILOTRIF,adverse reactions,non-meddra,7,37,4,,3,,0.5714285714285714,
273,GILOTRIF,adverse reactions,discontinuous,1,37,1,,0,,1.0,
274,GILOTRIF,warnings and precautions,all,39,32,19,13.0,20,0.59375,0.48717948717948717,0.5352112676056338
275,GILOTRIF,warnings and precautions,exact-meddra,20,32,12,,8,,0.6,
276,GILOTRIF,warnings and precautions,non-meddra,19,32,7,,12,,0.3684210526315789,
277,GILOTRIF,warnings and precautions,discontinuous,6,32,0,,6,,0.0,
278,GILOTRIF,all-concat,all,80,54,48,6.0,32,0.8888888888888888,0.6,0.7164179104477612
279,GILOTRIF,all-concat,exact-meddra,58,54,39,,19,,0.6724137931034483,
280,GILOTRIF,all-concat,non-meddra,22,54,9,,13,,0.4090909090909091,
281,GILOTRIF,all-concat,discontinuous,7,54,1,,6,,0.14285714285714285,
282,TREANDA,adverse reactions,all,123,103,92,11.0,31,0.8932038834951457,0.7479674796747967,0.8141592920353982
283,TREANDA,adverse reactions,exact-meddra,99,103,86,,13,,0.8686868686868687,
284,TREANDA,adverse reactions,non-meddra,24,103,6,,18,,0.25,
285,TREANDA,adverse reactions,negated,1,103,0,,1,,0.0,
286,TREANDA,adverse reactions,discontinuous,14,103,1,,13,,0.07142857142857142,
287,TREANDA,warnings and precautions,all,51,36,26,10.0,25,0.7222222222222222,0.5098039215686274,0.5977011494252873
288,TREANDA,warnings and precautions,exact-meddra,27,36,18,,9,,0.6666666666666666,
289,TREANDA,warnings and precautions,non-meddra,24,36,8,,16,,0.3333333333333333,
290,TREANDA,warnings and precautions,discontinuous,4,36,1,,3,,0.25,
291,TREANDA,all-concat,all,154,104,78,26.0,76,0.75,0.5064935064935064,0.6046511627906975
292,TREANDA,all-concat,exact-meddra,111,104,62,,49,,0.5585585585585585,
293,TREANDA,all-concat,non-meddra,43,104,16,,27,,0.37209302325581395,
294,TREANDA,all-concat,negated,1,104,0,,1,,0.0,
295,TREANDA,all-concat,discontinuous,18,104,3,,15,,0.16666666666666666,
296,CHOLINE,adverse reactions,all,1,1,0,1.0,1,0.0,0.0,
297,CHOLINE,adverse reactions,exact-meddra,1,1,0,,1,,0.0,
298,CHOLINE,warnings and precautions,all,4,11,3,8.0,1,0.2727272727272727,0.75,0.39999999999999997
299,CHOLINE,warnings and precautions,exact-meddra,2,11,1,,1,,0.5,
300,CHOLINE,warnings and precautions,non-meddra,2,11,2,,0,,1.0,
301,CHOLINE,all-concat,all,5,10,3,7.0,2,0.3,0.6,0.4
302,CHOLINE,all-concat,exact-meddra,3,10,1,,2,,0.3333333333333333,
303,CHOLINE,all-concat,non-meddra,2,10,2,,0,,1.0,
304,ERWINAZE,adverse reactions,all,32,29,23,6.0,9,0.7931034482758621,0.71875,0.7540983606557378
305,ERWINAZE,adverse reactions,exact-meddra,19,29,16,,3,,0.8421052631578947,
306,ERWINAZE,adverse reactions,non-meddra,13,29,7,,6,,0.5384615384615384,
307,ERWINAZE,adverse reactions,negated,6,29,3,,3,,0.5,
308,ERWINAZE,adverse reactions,discontinuous,4,29,0,,4,,0.0,
309,ERWINAZE,warnings and precautions,all,15,14,11,3.0,4,0.7857142857142857,0.7333333333333333,0.7586206896551724
310,ERWINAZE,warnings and precautions,exact-meddra,8,14,7,,1,,0.875,
311,ERWINAZE,warnings and precautions,non-meddra,7,14,4,,3,,0.5714285714285714,
312,ERWINAZE,warnings and precautions,discontinuous,5,14,4,,1,,0.8,
313,ERWINAZE,all-concat,all,41,25,21,4.0,20,0.84,0.5121951219512195,0.6363636363636365
314,ERWINAZE,all-concat,exact-meddra,23,25,14,,9,,0.6086956521739131,
315,ERWINAZE,all-concat,non-meddra,18,25,7,,11,,0.3888888888888889,
316,ERWINAZE,all-concat,negated,6,25,6,,0,,1.0,
317,ERWINAZE,all-concat,discontinuous,9,25,0,,9,,0.0,
318,TRULICITY,adverse reactions,all,48,38,23,15.0,25,0.6052631578947368,0.4791666666666667,0.5348837209302326
319,TRULICITY,adverse reactions,exact-meddra,30,38,17,,13,,0.5666666666666667,
320,TRULICITY,adverse reactions,non-meddra,18,38,6,,12,,0.3333333333333333,
321,TRULICITY,adverse reactions,discontinuous,7,38,0,,7,,0.0,
322,TRULICITY,warnings and precautions,all,17,16,10,6.0,7,0.625,0.5882352941176471,0.6060606060606061
323,TRULICITY,warnings and precautions,exact-meddra,8,16,7,,1,,0.875,
324,TRULICITY,warnings and precautions,non-meddra,9,16,3,,6,,0.3333333333333333,
325,TRULICITY,warnings and precautions,discontinuous,2,16,0,,2,,0.0,
326,TRULICITY,boxed warnings,all,5,8,1,7.0,4,0.125,0.2,0.15384615384615385
